Time,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance
1731072569.23,20.5,0.787,0.0,1.0,3574.1173939869414,20.5,0.911,0.0,1.68,4290.956542543864,20.5,0.364,0.0,1.54,3792.9564036513793,41.0,0.613,0.0,1.67,7653.768051399492
1731072569.73,19.9,1.21,0.0,1.35,3574.024023562236,19.9,1.282,0.0,1.82,4290.909697546664,19.8,0.428,0.0,0.825,3792.9866365438193,39.7,0.798,0.0,2.1,7653.669053441605
1731072570.23,19.8,0.638,0.0,0.728,3573.930653216427,19.8,1.088,0.0,1.99,4290.862852620671,19.8,0.351,0.0,1.2,3793.0168916048874,40.3,0.681,0.0,1.91,7654.04065402697
1731072570.73,19.8,0.493,0.0,4.7,3573.8372829495192,19.8,1.041,0.0,1.75,4290.8160077658895,19.9,0.359,0.0,1.13,3793.0471688340494,38.4,0.827,0.032,2.04,7653.876704605952
1731072571.23,20.5,0.51,0.0,0.956,3573.743912761517,20.5,1.131,0.0,1.63,4290.769162982319,20.5,0.347,0.0,0.817,3793.077468230777,40.3,0.902,0.0,8.88,7653.883333749258
1731072571.73,19.8,0.518,0.0,0.821,3573.650542652429,19.9,1.29,0.0,2.02,4290.722318269966,19.8,0.438,0.0,1.22,3793.1077897945374,39.7,1.059,0.0,1.77,7654.207677723894
1731072572.23,19.8,0.538,0.0,1.99,3573.5571726222597,19.8,1.102,0.0,4.54,4290.675473628832,19.8,0.332,0.0,1.18,3793.1381335247993,40.3,1.057,0.0,2.35,7654.018209934348
1731072572.73,19.8,0.585,0.0,1.49,3573.4638026710163,19.8,1.209,0.0,2.41,4290.628629058917,19.8,0.295,0.0,0.916,3793.168499421032,39.7,0.842,0.0,2.12,7654.252297325032
1731072573.23,20.5,0.654,0.0,0.826,3573.3704327987043,19.8,1.391,0.0,1.86,4290.581784560224,20.5,0.416,0.0,5.95,3793.198887482701,39.1,0.616,0.016,1.57,7653.508461235889
1731072573.73,19.8,0.63,0.0,2.51,3573.277063005331,20.5,1.465,0.0,2.3,4290.534940132757,19.8,1.019,0.0,0.964,3793.229297709276,40.3,0.818,0.0,2.26,7653.910552701045
1731072574.23,19.8,0.656,0.0,2.64,3573.1836932909014,19.8,1.382,0.0,1.94,4290.488095776516,19.8,0.423,0.0,1.0,3793.2597301002215,40.3,0.621,0.0,2.71,7653.491206697723
1731072574.73,19.8,0.695,0.0,0.935,3573.09032365542,19.8,1.482,0.0,1.85,4290.441251491507,19.8,0.563,0.0,1.15,3793.290184655004,39.7,0.532,0.0,1.58,7654.155311320354
1731072575.23,20.5,0.684,0.0,2.74,3572.9969540988973,20.5,1.47,0.0,1.7,4290.394407277728,20.5,0.437,0.0,1.3,3793.320661373092,40.3,0.639,0.0,2.77,7653.791725523492
1731072575.73,19.8,0.739,0.0,7.36,3572.9035846213364,19.2,1.249,0.0,1.98,4290.347563135182,19.8,0.623,0.0,1.41,3793.351160253951,39.7,0.852,0.0,7.41,7653.350969534311
1731072576.23,19.8,0.759,0.0,2.12,3572.810215222746,20.5,0.716,0.0,2.13,4290.300719063875,19.8,0.55,0.0,0.907,3793.3816812970463,40.3,0.842,0.0,1.84,7653.682628372946
1731072576.73,19.8,0.793,0.0,1.04,3572.716845903129,19.9,0.732,0.0,2.36,4290.253875063805,19.8,0.58,0.0,1.38,3793.412224501841,39.7,0.79,0.0,2.13,7654.025973859388
1731072577.23,19.8,0.936,0.0,1.25,3572.623476662493,20.5,1.167,0.0,8.78,4290.207031134979,20.5,0.463,0.0,1.49,3793.4427898678,39.7,0.578,0.0,2.07,7653.876931188024
1731072577.73,20.5,0.852,0.0,1.17,3572.530107500844,19.8,0.938,0.0,2.31,4290.160187277394,19.8,0.502,0.0,4.63,3793.47337739439,40.3,0.586,0.0,1.92,7653.343527646732
1731072578.23,19.8,0.927,0.0,1.72,3572.4367384181905,19.8,1.043,0.0,2.96,4290.113343491055,19.9,0.51,0.0,0.794,3793.503987081073,40.3,0.64,0.0,2.41,7653.980165141023
1731072578.73,19.2,4.074,0.032,0.839,3572.343369414537,18.6,4.007,0.065,2.28,4290.066499775965,19.2,3.617,0.032,1.49,3793.534618927314,36.5,1.21,0.081,35.8,7654.084069082488
1731072579.23,19.8,1.034,0.0,1.49,3572.2500004898875,20.5,1.541,0.0,1.6,4290.0196561321245,20.5,1.033,0.0,6.86,3793.565272932575,40.3,0.922,0.0,1.93,7654.10161818066
1731072579.73,20.5,0.505,0.0,0.983,3572.1566316442504,19.8,0.844,0.0,1.74,4289.972812559539,19.8,0.682,0.0,0.945,3793.595949096318,39.1,0.777,0.016,1.51,7653.4005025881315
1731072580.23,19.8,0.371,0.0,0.824,3572.063262877632,19.8,0.706,0.0,1.79,4289.925969058208,19.8,0.595,0.0,0.849,3793.626647418008,40.3,0.728,0.0,6.05,7654.028406112422
1731072580.73,19.8,0.389,0.0,1.28,3571.96989419004,19.9,0.727,0.0,1.58,4289.879125628134,19.8,0.353,0.0,1.25,3793.6573678971063,39.7,0.972,0.0,2.48,7653.309089260034
1731072581.23,20.5,0.471,0.0,4.64,3571.876525581477,19.8,0.731,0.0,2.38,4289.832282269319,20.5,0.389,0.0,1.25,3793.688110533074,39.6,0.919,0.016,1.77,7653.827643317736
1731072581.73,19.8,0.386,0.0,0.872,3571.7831570519515,20.5,0.813,0.0,6.27,4289.785438981768,19.8,0.531,0.0,2.36,3793.718875325372,39.1,0.67,0.016,1.75,7653.819804301212
1731072582.23,19.9,0.363,0.0,1.17,3571.689788601467,19.8,0.985,0.0,2.19,4289.7385957654815,19.9,0.489,0.0,0.973,3793.7496622734607,40.3,0.584,0.0,2.69,7653.248466102372
1731072582.73,19.8,0.376,0.0,1.31,3571.5964202300343,19.9,0.802,0.0,1.8,4289.691752620462,19.8,0.403,0.0,3.14,3793.780471376803,39.6,0.703,0.0,1.71,7653.666271941894
1731072583.23,19.8,0.538,0.0,0.834,3571.5030519376573,20.5,1.135,0.0,1.7,4289.644909546711,20.5,0.485,0.0,2.05,3793.8113026348574,40.3,0.863,0.0,1.85,7653.992148219087
1731072583.73,20.5,0.496,0.0,1.21,3571.409683724341,19.8,1.304,0.0,1.74,4289.598066544229,19.8,0.53,0.0,2.8,3793.842156047086,39.7,0.939,0.0,2.39,7653.9196128498415
1731072584.23,19.8,0.434,0.0,1.14,3571.316315590094,19.9,1.075,0.0,2.48,4289.551223613024,19.8,0.522,0.0,9.56,3793.8730316129454,40.3,0.952,0.0,1.64,7653.603667112833
1731072584.73,19.8,0.477,0.0,0.811,3571.222947534919,19.8,1.05,0.0,1.91,4289.5043807530965,19.9,0.503,0.0,1.31,3793.903929331896,39.7,0.994,0.0,1.61,7653.397428276668
1731072585.23,20.5,0.447,0.0,1.1,3571.129579558826,20.5,1.145,0.0,1.52,4289.457537964446,20.5,0.666,0.0,4.11,3793.934849203397,40.3,1.09,0.0,10.1,7653.702816941887
1731072585.73,19.8,0.466,0.0,1.6,3571.0362116618194,19.9,1.244,0.0,2.35,4289.410695247076,19.8,0.594,0.0,4.15,3793.965791226906,39.7,1.022,0.0,2.17,7653.935769547326
1731072586.23,19.8,0.727,0.0,6.29,3570.9428438439063,19.8,1.136,0.0,3.83,4289.363852600989,19.9,0.586,0.0,3.46,3793.996755401881,39.7,0.749,0.016,2.37,7653.430565121414
1731072586.73,19.9,0.591,0.0,1.11,3570.8494761050915,19.8,1.171,0.0,1.72,4289.317010026188,19.8,0.796,0.0,3.22,3794.0277417277807,39.1,0.823,0.016,1.59,7653.398676453107
1731072587.23,20.5,0.663,0.0,1.12,3570.7561084453805,19.8,1.207,0.0,2.15,4289.270167522676,20.5,0.707,0.0,1.21,3794.05875020406,40.3,0.81,0.0,1.32,7653.344990666124
1731072587.73,19.8,0.549,0.0,0.995,3570.6627408647823,20.5,1.175,0.0,2.84,4289.223325090454,19.8,0.718,0.0,1.15,3794.089780830179,39.7,0.948,0.0,1.76,7653.529739514083
1731072588.23,19.8,0.563,0.0,1.19,3570.5693733633016,19.8,1.175,0.0,1.55,4289.176482729523,19.8,0.695,0.0,0.783,3794.120833605593,40.4,0.966,0.0,2.02,7653.519935794246
1731072588.73,19.8,0.619,0.0,1.06,3570.476005940945,19.8,0.88,0.0,2.01,4289.129640439888,19.9,0.57,0.0,1.23,3794.151908529758,39.7,1.189,0.0,2.18,7653.760780387885
1731072589.23,20.5,0.599,0.0,0.944,3570.382638597718,20.5,0.912,0.0,2.44,4289.082798221549,19.8,0.361,0.0,1.05,3794.1830056021295,40.3,1.28,0.0,2.75,7653.363189000639
1731072589.73,19.8,0.658,0.0,0.718,3570.2892713336264,19.8,0.815,0.0,1.75,4289.035956074513,20.5,0.336,0.0,6.55,3794.214124822161,39.7,1.464,0.0,8.59,7653.494954551366
1731072590.23,19.8,0.776,0.0,1.14,3570.195904148677,19.8,0.862,0.0,1.72,4288.989113998776,19.8,0.313,0.0,1.19,3794.245266189311,39.7,0.752,0.0,2.76,7653.492458388116
1731072590.73,19.8,0.709,0.0,1.26,3570.102537042879,19.8,0.874,0.0,1.76,4288.942271994343,19.8,0.396,0.0,1.3,3794.2764297030335,40.3,0.72,0.0,1.49,7653.561871697406
1731072591.23,20.5,0.735,0.0,2.32,3570.0091700162347,20.5,0.952,0.0,8.14,4288.895430061219,20.5,0.288,0.0,0.867,3794.307615362782,40.3,0.794,0.0,2.41,7653.262013329873
1731072591.73,19.8,0.726,0.0,1.24,3569.9158030687504,19.8,1.061,0.0,2.42,4288.8485881994,19.8,0.332,0.0,1.26,3794.3388231680105,39.0,0.847,0.016,3.61,7653.073426619945
1731072592.23,19.8,0.559,0.0,1.42,3569.822436200433,19.8,0.997,0.0,1.77,4288.801746408897,19.8,0.282,0.0,1.16,3794.3700531181703,40.3,0.734,0.0,1.71,7653.861118301715
1731072592.73,19.8,0.488,0.0,0.845,3569.72906941129,19.8,1.041,0.0,1.93,4288.754904689705,19.8,0.379,0.0,0.837,3794.40130521272,39.7,0.95,0.0,2.82,7653.593533235627
1731072593.23,20.5,0.586,0.0,1.42,3569.635702701328,19.8,1.19,0.0,1.97,4288.7080630418295,20.5,0.297,0.0,1.79,3794.43257945111,40.3,0.924,0.0,3.31,7653.596857869014
1731072593.73,19.8,0.639,0.0,1.42,3569.5423360705504,20.5,1.122,0.0,2.19,4288.661221465271,19.9,0.342,0.0,1.3,3794.463875832791,39.7,1.248,0.0,1.85,7653.253716519755
1731072594.23,19.8,0.618,0.0,0.917,3569.448969518965,19.8,1.242,0.0,2.92,4288.614379960035,19.8,0.365,0.0,1.82,3794.495194357216,40.3,1.023,0.0,3.38,7653.278611412377
1731072594.73,19.8,0.683,0.0,0.954,3569.355603046577,19.8,1.552,0.0,1.76,4288.567538526122,19.9,0.338,0.0,1.27,3794.526535023836,39.6,0.484,0.0,7.82,7653.11491998661
1731072595.23,20.5,0.666,0.0,0.881,3569.262236653395,20.5,1.374,0.0,2.08,4288.520697163533,20.5,0.321,0.0,2.08,3794.557897832104,40.4,0.587,0.0,1.63,7653.236156608364
1731072595.73,19.8,0.665,0.0,0.999,3569.1688703394243,19.8,1.503,0.0,7.96,4288.473855872273,19.8,0.457,0.0,1.04,3794.589282781471,39.6,0.812,0.0,2.6,7653.460057879133
1731072596.23,19.8,0.686,0.0,8.32,3569.0755041046696,19.8,1.538,0.0,1.92,4288.427014652342,19.9,0.42,0.0,0.893,3794.620689871387,40.3,0.701,0.0,2.53,7653.142368633667
1731072596.73,19.8,0.72,0.0,0.901,3568.982137949138,19.8,1.119,0.0,2.09,4288.380173503743,19.8,0.408,0.0,1.19,3794.652119101302,39.7,0.639,0.0,1.55,7653.286309404198
1731072597.23,20.5,0.712,0.0,0.907,3568.888771872836,19.8,0.744,0.0,1.94,4288.333332426481,20.5,0.525,0.0,1.22,3794.6835704706655,40.3,0.689,0.0,1.57,7653.410419804822
1731072597.73,19.8,0.83,0.0,1.96,3568.7954058757696,20.5,0.956,0.0,1.92,4288.286491420554,19.8,0.651,0.0,0.726,3794.715043978928,39.7,0.915,0.0,2.08,7653.48058346721
1731072598.23,19.8,0.878,0.0,2.77,3568.702039957945,19.8,0.966,0.0,1.47,4288.239650485965,19.8,0.561,0.0,1.17,3794.746539625539,40.3,0.875,0.0,1.69,7653.236571904771
1731072598.73,19.8,1.063,0.0,0.65,3568.6086741193694,19.8,0.983,0.0,1.96,4288.19280962272,19.8,0.61,0.0,1.44,3794.778057409946,39.7,0.81,0.0,1.89,7653.405614454259
1731072599.23,20.5,0.915,0.0,2.06,3568.515308360048,20.5,0.932,0.0,2.23,4288.145968830819,20.5,0.528,0.0,0.788,3794.809597331598,40.4,0.741,0.0,11.2,7653.625448413291
1731072599.73,19.8,1.071,0.0,2.48,3568.421942679985,19.8,0.948,0.0,1.57,4288.099128110264,19.8,0.554,0.0,5.06,3794.841159389941,39.7,0.621,0.0,1.61,7653.082164285743
1731072600.23,19.8,0.67,0.0,1.43,3568.3285770791904,19.9,1.002,0.0,6.22,4288.052287461057,19.9,0.601,0.0,1.34,3794.872743584426,40.3,0.732,0.0,1.69,7653.183401466265
1731072600.73,19.8,0.481,0.0,2.61,3568.235211557668,19.8,0.843,0.0,1.73,4288.0054468832,19.8,0.53,0.0,0.826,3794.904349914501,39.7,0.81,0.0,2.3,7653.637039981787
1731072601.23,20.5,0.353,0.0,2.4,3568.1418461154267,19.9,0.685,0.0,1.83,4287.958606376698,20.5,0.441,0.0,1.29,3794.93597837961,40.3,0.964,0.0,2.39,7653.481075649775
1731072601.73,19.9,0.345,0.0,1.05,3568.048480752469,20.5,0.706,0.0,1.86,4287.911765941552,19.9,0.478,0.0,1.46,3794.9676289792,39.0,0.95,0.016,1.66,7653.225702401749
1731072602.23,19.8,0.362,0.0,1.18,3567.9551154688024,19.8,0.728,0.0,1.76,4287.864925577765,19.8,0.496,0.0,0.887,3794.9993017127154,40.3,1.349,0.0,2.77,7653.178656307469
1731072602.73,19.9,0.374,0.0,1.4,3567.8617502644347,19.8,0.851,0.0,2.05,4287.818085285335,19.8,0.407,0.0,1.25,3795.0309965796064,39.7,1.008,0.0,3.03,7653.147265681786
1731072603.23,20.5,0.464,0.0,1.39,3567.768385139372,20.5,0.77,0.0,2.37,4287.77124506427,20.5,0.428,0.0,1.33,3795.062713579316,40.3,0.597,0.0,1.69,7653.18106196801
1731072603.73,19.8,0.458,0.0,1.5,3567.6750200936194,19.8,0.987,0.0,1.84,4287.724404914569,19.8,0.585,0.0,0.841,3795.0944527112897,39.7,0.823,0.0,5.07,7652.6892700952785
1731072604.23,19.8,0.425,0.0,1.16,3567.5816551271823,19.8,0.814,0.0,1.69,4287.677564836235,19.8,0.434,0.0,1.21,3795.126213974972,40.3,0.835,0.0,2.75,7652.864086355783
1731072604.73,19.8,0.837,0.0,1.26,3567.4882902400677,19.8,1.896,0.0,2.89,4287.630724829274,19.9,0.752,0.0,1.34,3795.157997369805,39.6,1.103,0.0,1.74,7653.012774947716
1731072605.23,20.5,0.432,0.0,0.884,3567.394925432281,20.5,1.041,0.0,10.8,4287.583884893682,20.5,0.601,0.0,0.874,3795.189802895238,40.3,0.891,0.0,2.15,7653.119468444224
1731072605.73,19.8,0.299,0.0,1.63,3567.301560703833,19.8,1.043,0.0,2.52,4287.537045029466,19.8,0.561,0.0,1.22,3795.2216305507113,39.7,0.895,0.0,2.485,7653.163620306653
1731072606.23,19.8,0.442,0.0,4.64,3567.2081960547243,19.9,1.047,0.0,1.38,4287.490205236625,19.8,0.532,0.0,1.37,3795.253480335669,40.3,1.004,0.0,2.82,7653.412072358342
1731072606.73,19.8,0.493,0.0,0.984,3567.1148314849643,19.8,1.295,0.0,2.66,4287.443365515163,19.8,0.602,0.0,0.925,3795.285352249552,39.7,1.017,0.0,1.75,7652.964825685876
1731072607.23,20.5,0.556,0.0,1.17,3567.021466994556,19.8,1.228,0.0,2.91,4287.396525865085,20.5,0.647,0.0,0.837,3795.3172462918033,39.7,0.789,0.0,2.02,7653.037919690136
1731072607.73,19.8,0.478,0.0,2.06,3566.9281025835094,20.5,1.163,0.0,1.87,4287.349686286389,19.8,0.626,0.0,1.11,3795.3491624618673,40.3,0.744,0.0,1.69,7653.079400058331
1731072608.23,19.8,0.607,0.0,0.807,3566.83473825183,19.9,1.365,0.0,1.47,4287.30284677908,19.9,0.734,0.0,1.45,3795.381100759184,40.3,0.853,0.0,1.61,7653.2203175453
1731072608.73,19.8,0.549,0.0,1.45,3566.7413739995222,19.8,1.311,0.0,1.67,4287.256007343158,19.8,0.662,0.0,0.815,3795.413061183196,39.7,0.91,0.0,4.49,7653.006738049628
1731072609.23,20.5,0.509,0.0,1.54,3566.6480098265943,20.5,1.55,0.0,2.13,4287.209167978627,20.5,0.65,0.0,1.11,3795.445043733344,40.3,1.001,0.0,9.59,7653.121751839516
1731072609.73,19.8,0.635,0.0,0.886,3566.5546457330493,19.2,1.103,0.0,11.1,4287.162328685491,19.8,0.757,0.0,4.61,3795.4770484090654,38.4,1.112,0.032,1.67,7653.197881110176
1731072610.23,19.8,0.731,0.0,2.26,3566.461281718897,20.5,1.121,0.0,1.69,4287.115489463749,19.8,0.508,0.0,0.811,3795.5090752098063,39.7,1.21,0.0,1.63,7653.051080656341
1731072610.73,19.8,1.987,0.0,1.4,3566.367917784142,19.8,1.008,0.0,1.75,4287.068650313405,19.8,0.395,0.0,1.14,3795.541124135003,40.3,1.527,0.0,2.16,7653.45481872779
1731072611.23,20.5,0.824,0.0,6.7,3566.274553928792,20.5,0.907,0.0,2.07,4287.021811234461,20.5,0.371,0.0,1.19,3795.573195184096,40.4,1.141,0.0,1.63,7653.027015848287
1731072611.73,19.9,0.92,0.0,1.6,3566.181190152851,19.8,1.123,0.0,1.78,4286.97497222692,19.9,0.403,0.0,0.821,3795.605288356523,39.6,0.704,0.0,3.01,7653.121745192137
1731072612.23,19.8,0.752,0.0,2.03,3566.087826456325,19.8,1.087,0.0,1.86,4286.928133290784,19.8,0.302,0.0,1.2,3795.637403651723,40.4,0.607,0.0,2.94,7652.92104754492
1731072612.73,19.8,0.679,0.0,1.05,3565.9944628392227,19.8,1.186,0.0,2.3,4286.881294426054,19.8,0.324,0.0,1.25,3795.669541069137,39.6,0.929,0.0,1.75,7652.5948493868145
1731072613.23,19.8,0.519,0.0,0.848,3565.901099301549,20.5,0.967,0.0,1.83,4286.834455632734,20.5,0.255,0.0,0.871,3795.7017006082015,40.3,0.775,0.0,1.71,7653.377534887636
1731072613.73,20.5,0.575,0.0,1.36,3565.807735843312,19.8,0.994,0.0,1.92,4286.787616910826,19.8,0.396,0.0,1.17,3795.733882268356,39.7,1.201,0.0,6.22,7653.134552074594
1731072614.23,19.8,0.655,0.0,2.83,3565.714372464514,19.8,1.135,0.0,4.59,4286.740778260331,19.9,0.447,0.0,1.47,3795.7660860490346,39.7,1.019,0.0,2.1,7652.681692857375
1731072614.73,19.8,0.651,0.0,0.884,3565.6210091651637,19.8,1.267,0.0,2.16,4286.693939681256,19.8,0.385,0.0,5.95,3795.7983119496735,40.3,1.064,0.0,3.04,7652.882309056301
1731072615.23,20.5,0.568,0.0,0.861,3565.5276459452666,19.8,1.232,0.0,2.23,4286.647101173597,20.5,0.301,0.0,1.09,3795.8305599697146,40.3,1.009,0.0,1.6,7652.919301953741
1731072615.73,19.8,0.612,0.0,1.52,3565.434282804831,19.8,1.275,0.0,1.58,4286.600262737359,19.8,0.35,0.0,0.997,3795.8628301085914,39.7,0.821,0.0,1.64,7652.813959691763
1731072616.23,19.8,0.649,0.0,1.51,3565.340919743862,19.8,1.284,0.0,2.55,4286.553424372546,19.8,0.448,0.0,0.974,3795.895122365738,40.3,0.606,0.0,1.64,7652.864803273596
1731072616.73,19.8,0.679,0.0,2.42,3565.247556762364,19.8,1.551,0.0,2.72,4286.506586079157,19.8,0.503,0.0,0.873,3795.927436740592,39.7,0.587,0.0,2.14,7652.806389027124
1731072617.23,20.5,1.015,0.0,1.26,3565.154193860344,20.5,1.393,0.0,1.57,4286.4597478572,20.5,0.481,0.0,1.1,3795.959773232587,40.3,0.862,0.0,1.97,7653.271553600429
1731072617.73,19.8,0.767,0.0,1.26,3565.0608310378093,19.8,1.545,0.0,2.05,4286.41290970667,19.8,0.371,0.0,1.4,3795.99213184116,39.7,0.573,0.0,1.55,7652.874650139797
1731072618.23,19.8,0.902,0.0,1.32,3564.967468294767,19.8,1.047,0.0,2.03,4286.366071627575,19.8,0.435,0.0,0.886,3796.0245125657448,40.3,1.002,0.0,2.31,7652.639505431191
1731072618.73,19.8,0.799,0.0,0.967,3564.874105631221,19.8,0.769,0.0,3.23,4286.319233619913,19.8,0.458,0.0,0.903,3796.056915405775,39.7,0.734,0.0,7.75,7653.071560827913
1731072619.23,20.5,0.791,0.0,0.993,3564.78074304718,20.5,0.8,0.0,2.19,4286.272395683689,20.5,0.399,0.0,0.875,3796.0893403606833,40.3,0.944,0.0,1.63,7652.582813444457
1731072619.73,19.8,0.872,0.0,1.07,3564.687380542646,19.9,0.934,0.0,1.77,4286.225557818907,19.8,0.736,0.0,0.891,3796.1217874299023,39.7,0.982,0.0,2.39,7652.830633808051
1731072620.23,19.8,0.866,0.0,1.29,3564.59401811763,19.8,1.036,0.0,1.72,4286.178720025567,19.8,0.552,0.0,1.27,3796.154256612868,40.3,0.573,0.0,2.33,7652.926943252783
1731072620.73,19.8,1.033,0.0,1.08,3564.5006557721376,19.9,0.871,0.0,2.14,4286.13188230367,19.9,0.526,0.0,2.12,3796.186747909012,39.7,0.684,0.0,1.96,7652.419051265518
1731072621.23,20.5,1.039,0.0,2.77,3564.407293506173,20.5,0.924,0.0,1.92,4286.08504465322,20.5,0.543,0.0,1.22,3796.219261317765,40.3,0.808,0.0,1.57,7652.625374728072
1731072621.73,19.2,0.418,0.0,1.6,3564.3139313197435,19.8,1.293,0.0,2.37,4286.03820707422,19.8,0.544,0.0,0.808,3796.251796838561,39.7,1.017,0.0,1.7,7652.430943848709
1731072622.23,20.5,0.504,0.0,1.22,3564.220569212853,19.9,0.893,0.0,1.65,4285.991369566673,19.8,0.588,0.0,1.23,3796.284354470829,40.3,0.759,0.0,2.12,7652.440060187957
1731072622.73,19.8,0.33,0.0,1.74,3564.127207185512,19.8,0.849,0.0,2.31,4285.944532130578,19.8,0.472,0.0,1.36,3796.316934214002,39.7,0.849,0.0,2.31,7652.773669619161
1731072623.23,20.5,0.388,0.0,1.07,3564.033845237724,20.5,0.84,0.0,2.25,4285.897694765939,20.5,0.688,0.0,0.953,3796.349536067511,40.3,0.913,0.0,10.3,7652.858481342409
1731072623.73,19.8,0.507,0.0,0.873,3563.940483369497,19.8,0.941,0.0,8.28,4285.85085747276,19.8,0.469,0.0,1.07,3796.382160030784,38.4,0.936,0.032,1.71,7652.40956977892
1731072624.23,19.8,0.437,0.0,1.47,3563.8471215808354,19.8,1.021,0.0,1.95,4285.804020251043,19.8,0.579,0.0,1.09,3796.414806103253,39.7,0.647,0.0,2.14,7652.946984112522
1731072624.73,19.8,0.425,0.0,1.93,3563.7537598717445,19.9,1.128,0.0,1.67,4285.757183100789,19.9,0.506,0.0,1.1,3796.4474742843463,40.3,0.697,0.0,2.22,7652.595245151808
1731072625.23,19.9,0.398,0.0,0.929,3563.660398242234,20.5,0.885,0.0,1.64,4285.710346022,20.5,0.555,0.0,0.889,3796.480164573496,40.3,0.722,0.0,2.22,7652.44008327453
1731072625.73,20.5,0.493,0.0,1.26,3563.567036692308,19.9,0.799,0.0,1.78,4285.663509014677,19.8,0.46,0.0,1.27,3796.512876970128,39.7,0.74,0.0,1.55,7652.879528115373
1731072626.23,19.8,0.541,0.0,1.17,3563.473675221974,19.8,0.811,0.0,1.62,4285.616672078827,19.8,0.61,0.0,1.68,3796.545611473673,40.4,0.942,0.0,2.65,7652.688288897594
1731072626.73,19.8,0.485,0.0,1.05,3563.380313831237,19.8,0.971,0.0,1.63,4285.569835214448,19.8,0.621,0.0,0.888,3796.5783680835575,39.6,0.93,0.0,2.76,7652.62198193519
1731072627.23,20.5,0.468,0.0,3.18,3563.286952520102,20.5,0.898,0.0,2.16,4285.522998421548,20.5,0.636,0.0,6.54,3796.611146799208,40.3,0.914,0.0,1.53,7652.874293276916
1731072627.73,19.8,0.512,0.0,0.876,3563.1935912885783,19.8,1.105,0.0,1.89,4285.47616170012,19.8,0.534,0.0,1.59,3796.6439476200553,39.7,1.033,0.0,4.64,7652.858897446825
1731072628.23,19.8,0.481,0.0,1.68,3563.100230136671,19.8,1.027,0.0,4.315,4285.429325050175,19.8,0.725,0.0,0.851,3796.676770545525,40.3,1.275,0.0,2.63,7652.75358288862
1731072628.73,19.8,0.75,0.0,6.73,3563.006869064387,19.8,1.379,0.0,6.74,4285.382488471711,19.8,0.862,0.0,1.12,3796.7096155750446,39.7,0.852,0.0,1.74,7652.59132578665
1731072629.23,20.5,0.568,0.0,0.816,3562.91350807173,20.5,1.38,0.0,1.89,4285.335651964731,20.5,0.749,0.0,1.3,3796.742482708039,40.4,0.894,0.0,1.79,7652.346399631551
1731072629.73,19.8,0.51,0.0,1.42,3562.820147158708,19.9,1.12,0.0,1.935,4285.288815529241,19.9,0.606,0.0,0.827,3796.775371943933,39.6,0.913,0.0,2.68,7652.950412419005
1731072630.23,19.9,0.56,0.0,1.18,3562.726786325328,19.8,1.421,0.0,1.98,4285.241979165237,19.8,0.69,0.0,1.09,3796.808283282156,40.3,0.955,0.0,1.7,7652.367825552466
1731072630.73,19.8,0.554,0.0,0.789,3562.633425571596,19.8,1.006,0.0,1.49,4285.195142872726,19.9,0.699,0.0,1.51,3796.841216722132,39.7,1.057,0.0,1.6,7652.623081205839
1731072631.23,20.5,0.736,0.0,1.52,3562.540064897517,19.8,1.078,0.0,2.08,4285.148306651708,20.5,0.811,0.0,0.759,3796.874172263285,40.3,1.153,0.0,2.3,7652.417310816675
1731072631.73,19.9,0.623,0.0,1.59,3562.446704303098,20.5,0.769,0.0,2.73,4285.101470502186,19.8,0.666,0.0,1.15,3796.907149905039,39.7,1.26,0.0,1.94,7652.566477944401
1731072632.23,19.8,0.742,0.0,0.722,3562.353343788344,19.8,0.792,0.0,1.54,4285.054634424164,19.8,0.304,0.0,6.53,3796.9401496468176,40.3,1.331,0.0,2.53,7652.433668229261
1731072632.73,19.8,0.764,0.0,1.56,3562.259983353264,19.8,0.828,0.0,2.29,4285.007798417641,19.8,0.487,0.0,0.725,3796.973171488047,39.0,0.783,0.0,7.12,7652.542340824918
1731072633.23,20.5,0.789,0.0,4.98,3562.166622997864,20.5,1.201,0.0,5.69,4284.960962482623,20.5,0.331,0.0,1.32,3797.0062154281495,41.0,0.571,0.0,1.68,7652.652291097942
1731072633.73,19.8,0.769,0.0,0.753,3562.073262722147,19.8,0.967,0.0,1.88,4284.914126619108,19.8,0.36,0.0,1.42,3797.039281466548,39.7,0.767,0.0,2.89,7652.578880513664
1731072634.23,19.8,0.737,0.0,1.66,3561.9799025261223,19.9,0.906,0.0,2.16,4284.867290827103,19.8,0.286,0.0,0.816,3797.0723696026657,40.3,0.805,0.0,1.9,7652.425434622129
1731072634.73,19.8,0.706,0.0,1.24,3561.886542409794,19.8,1.126,0.0,2.09,4284.820455106609,19.8,0.638,0.0,1.17,3797.1054798359232,39.7,0.826,0.0,1.83,7652.002350478283
1731072635.23,20.5,0.577,0.0,0.868,3561.7931823731706,20.5,1.215,0.0,1.72,4284.773619457626,20.5,0.351,0.0,1.29,3797.1386121657447,40.3,0.96,0.0,1.69,7652.039855288644
