Time,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4C1Distance,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay,F4F2Distance,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F1Distance,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4S1Distance
1731071848.73,8.32,0.376,0.0,6.46,3772.619183670677,19.8,0.286,0.0,2.57,5178.657409261594,19.8,0.455,0.0,0.742,4142.684575248278,40.3,0.697,0.0,1.62,5855.700481656384
1731071849.23,7.68,0.558,0.0,0.816,3772.617112827646,20.5,0.378,0.0,1.62,5178.876350136195,20.5,0.493,0.0,1.18,4142.859738151898,40.3,0.618,0.0,2.33,5855.677530263975
1731071849.73,8.32,0.554,0.0,1.24,3772.615064514268,19.9,0.369,0.0,1.69,5179.095293823044,19.8,0.723,0.0,1.21,4143.03490330458,39.7,0.401,0.0,2.83,5856.433068375037
1731071850.23,7.68,0.433,0.0,1.18,3772.613038730582,19.8,0.311,0.0,2.31,5179.314240321783,19.8,0.518,0.0,6.27,4143.210070706045,40.3,0.421,0.0,3.16,5856.197490081211
1731071850.73,8.32,0.589,0.0,0.802,3772.611035476623,19.9,0.557,0.0,1.76,5179.533189632054,19.8,0.669,0.0,1.23,4143.385240356006,39.7,0.603,0.0,2.59,5856.576249125222
1731071851.23,7.68,0.32,0.0,1.08,3772.609054752428,20.5,0.367,0.0,2.2,5179.752141753503,20.5,0.57,0.0,1.26,4143.560412254177,39.7,0.48,0.016,2.82,5857.047407947591
1731071851.73,8.32,0.54,0.0,1.32,3772.6070965580298,19.8,0.421,0.0,13.6,5179.971096685772,19.8,0.73,0.0,0.879,4143.735586400272,39.7,0.52,0.0,1.73,5857.176945298557
1731071852.23,7.68,0.57,0.0,0.785,3772.605160893464,19.8,0.331,0.0,1.89,5180.190054428505,19.2,0.66,0.032,1.2,4143.910762794005,39.7,0.577,0.016,3.35,5857.25815626846
1731071852.73,8.32,0.458,0.0,0.948,3772.603247758767,19.8,0.413,0.0,1.87,5180.409014981346,19.8,0.657,0.0,1.13,4144.085941435094,39.7,0.707,0.0,3.47,5857.616226775635
1731071853.23,8.31,0.566,0.0,4.91,3772.601357153973,20.5,0.451,0.0,1.93,5180.627978343939,19.2,0.924,0.062,0.795,4144.261122323254,40.3,0.753,0.0,1.53,5858.392665596329
1731071853.73,7.68,0.29,0.0,0.871,3772.5994890791153,19.9,0.441,0.0,1.99,5180.846944515925,19.8,0.747,0.0,1.55,4144.436305458199,39.7,0.987,0.0,2.19,5857.797732043374
1731071854.23,7.68,0.589,0.0,1.53,3772.5976435342272,19.8,0.404,0.0,1.62,5181.065913496951,19.9,0.652,0.0,1.54,4144.611490839643,40.3,0.765,0.0,2.58,5858.615322342679
1731071854.73,8.32,0.648,0.0,1.27,3772.59582051934,19.8,0.642,0.0,2.59,5181.284885286661,19.8,0.508,0.0,2.43,4144.7866784673,39.0,0.858,0.016,1.68,5858.858121608698
1731071855.23,8.32,0.321,0.0,0.855,3772.5940200344894,20.5,0.508,0.0,2.26,5181.503859884696,19.8,0.544,0.0,1.42,4144.961868340889,40.3,0.842,0.0,10.1,5859.115148148127
1731071855.73,7.68,0.592,0.0,1.37,3772.5922420797087,19.8,0.429,0.0,1.45,5181.722837290702,19.8,0.534,0.0,1.12,4145.137060460124,39.7,0.762,0.0,1.81,5859.31310517367
1731071856.23,8.32,0.381,0.0,1.52,3772.590486655026,19.8,0.796,0.0,11.1,5181.941817504322,19.8,0.825,0.0,0.851,4145.31225482472,40.3,1.233,0.0,2.13,5859.118916419588
1731071856.73,7.68,0.643,0.0,0.84,3772.588753760474,19.9,0.622,0.0,2.78,5182.160800525201,19.8,0.734,0.0,1.15,4145.487451434392,39.7,0.55,0.0,1.92,5859.4897746937895
1731071857.23,7.68,0.447,0.0,1.25,3772.587043396082,20.5,0.85,0.0,1.67,5182.379786352984,20.5,0.637,0.0,0.946,4145.662650288853,40.3,0.9,0.0,1.87,5859.634731447635
1731071857.73,8.32,0.549,0.0,1.64,3772.585355561885,19.8,0.6,0.0,1.74,5182.598774987313,19.8,0.574,0.0,0.982,4145.837851387822,39.7,0.82,0.0,1.78,5860.164145820742
1731071858.23,8.32,0.823,0.0,5.78,3772.583690257911,19.8,0.773,0.0,2.24,5182.817766427834,19.8,0.75,0.0,0.886,4146.013054731015,40.3,1.331,0.0,1.46,5860.369446874023
1731071858.73,7.68,0.432,0.0,1.29,3772.58204748419,19.8,0.592,0.0,1.72,5183.03676067419,19.8,0.8,0.0,1.05,4146.188260318145,39.7,0.839,0.0,2.22,5860.658487263429
1731071859.23,8.32,0.689,0.0,1.77,3772.5804272407504,20.5,0.828,0.0,1.59,5183.255757726026,20.5,0.672,0.0,3.31,4146.363468148928,40.3,0.765,0.0,2.12,5861.354750807646
1731071859.73,7.68,0.337,0.0,0.853,3772.5788295276216,19.8,0.583,0.0,1.98,5183.474757582987,19.8,1.023,0.0,0.861,4146.538678223078,39.7,1.345,0.0,4.76,5860.967295813936
1731071860.23,7.68,0.391,0.0,1.5,3772.577254344833,19.2,0.467,0.032,2.45,5183.693760244716,19.8,0.788,0.0,5.74,4146.713890540315,40.3,0.953,0.0,2.07,5861.385552945128
1731071860.73,8.32,0.495,0.0,1.6,3772.5757016924126,19.8,0.666,0.0,2.97,5183.912765710858,19.9,0.843,0.0,1.42,4146.889105100352,39.7,0.982,0.0,2.71,5861.937006865554
1731071861.23,7.68,0.348,0.0,0.834,3772.574171570389,20.5,0.502,0.0,1.94,5184.131773981059,19.8,0.906,0.0,1.01,4147.064321902905,40.3,0.851,0.0,1.68,5862.425539543066
1731071861.73,8.32,0.767,0.0,1.48,3772.572663978787,19.8,0.754,0.0,2.56,5184.350785054961,20.5,0.855,0.0,2.13,4147.23954094769,39.1,1.077,0.016,2.26,5862.629500151124
1731071862.23,8.32,0.581,0.0,1.92,3772.5711789176353,19.8,0.661,0.0,2.265,5184.5697989322125,19.8,1.003,0.0,2.05,4147.414762234421,40.3,0.826,0.0,1.76,5862.518193306781
1731071862.73,7.68,0.488,0.0,3.06,3772.569716386961,19.8,0.798,0.0,1.97,5184.788815612455,19.8,0.83,0.0,1.28,4147.589985762816,39.7,1.149,0.0,1.76,5862.620939937922
1731071863.23,7.68,0.414,0.0,0.949,3772.5682763867903,20.5,0.623,0.0,1.88,5185.007835095334,19.8,0.481,0.0,1.13,4147.765211532591,40.3,1.148,0.0,2.02,5863.159978944692
1731071863.73,7.68,0.265,0.0,1.17,3772.5668589171496,19.9,0.705,0.0,2.25,5185.226857380495,20.5,0.39,0.0,1.08,4147.940439543462,39.7,1.199,0.0,1.64,5863.343431226604
1731071864.23,7.68,0.489,0.0,1.0,3772.565463978061,19.8,0.964,0.0,1.61,5185.445882467581,19.2,0.367,0.032,1.1,4148.115669795143,40.3,1.303,0.0,4.82,5863.7418915490025
1731071864.73,8.32,0.395,0.0,1.02,3772.564091569552,19.8,0.669,0.0,2.46,5185.664910356241,19.8,0.399,0.0,2.72,4148.290902287349,39.7,1.224,0.0,1.86,5863.764802464211
1731071865.23,8.32,0.411,0.0,1.11,3772.5627416916473,20.5,1.029,0.0,2.56,5185.883941046116,20.5,0.443,0.0,1.23,4148.466137019802,39.7,0.776,0.0,1.67,5864.272784117072
1731071865.73,7.68,0.397,0.0,1.03,3772.561414344371,19.8,0.739,0.0,2.39,5186.102974536853,19.8,0.53,0.0,0.937,4148.641373992214,40.3,0.899,0.0,1.56,5864.057322440162
1731071866.23,8.32,0.423,0.0,0.76,3772.560109527746,19.8,0.763,0.0,12.8,5186.3220108280975,19.9,0.433,0.0,0.955,4148.816613204301,39.7,0.673,0.016,1.96,5864.564094330784
1731071866.73,7.68,0.29,0.0,1.19,3772.558827241797,19.8,0.935,0.0,3.04,5186.541049919493,19.8,0.572,0.0,1.09,4148.99185465578,39.7,1.032,0.0,1.69,5864.509169257803
1731071867.23,8.32,0.446,0.0,1.07,3772.557567486544,20.5,0.844,0.0,1.63,5186.760091810686,19.8,0.51,0.0,0.983,4149.167098346365,40.3,0.995,0.0,2.01,5865.208737923766
1731071867.73,7.68,0.487,0.0,0.815,3772.556330262014,19.8,1.134,0.0,2.19,5186.979136501322,20.5,0.387,0.0,1.05,4149.342344275776,39.7,1.105,0.0,1.81,5865.28889364826
1731071868.23,8.32,0.428,0.0,5.01,3772.5551155682274,19.8,0.686,0.0,2.65,5187.198183991046,19.8,0.511,0.0,1.16,4149.517592443729,40.3,1.051,0.0,2.28,5865.953345561641
1731071868.73,7.68,0.595,0.0,1.49,3772.553923405205,19.9,0.654,0.0,1.75,5187.417234279502,19.8,0.546,0.0,0.872,4149.692842849939,39.0,1.215,0.016,2.77,5865.849049434852
1731071869.23,8.32,0.345,0.0,1.09,3772.552753772969,20.5,0.486,0.0,2.87,5187.6362873663375,20.5,0.497,0.0,5.2,4149.868095494122,39.7,0.869,0.0,8.69,5866.197084943256
1731071869.73,7.68,0.493,0.0,1.1,3772.551606671537,19.8,0.32,0.0,2.84,5187.855343251198,19.8,0.497,0.0,0.853,4150.043350375992,40.3,0.406,0.0,2.84,5866.455874607549
1731071870.23,8.32,0.525,0.0,0.843,3772.550482100935,19.8,0.397,0.0,2.24,5188.074401933727,19.8,0.576,0.0,1.43,4150.218607495272,40.3,0.505,0.0,2.78,5866.656970120695
1731071870.73,7.68,0.295,0.0,1.28,3772.5493800611807,19.8,0.284,0.0,8.16,5188.293463413572,19.8,0.852,0.0,1.7,4150.393866851675,39.7,0.567,0.0,1.86,5866.890859412071
1731071871.23,8.32,0.445,0.0,1.29,3772.5483005522938,20.5,0.303,0.0,1.9,5188.512527690378,20.5,0.552,0.0,0.751,4150.569128444918,39.7,0.402,0.016,2.89,5866.754640378257
1731071871.73,7.68,0.299,0.0,0.937,3772.5472435742936,19.8,0.367,0.0,1.94,5188.731594763792,19.8,0.712,0.0,1.29,4150.744392274716,39.7,0.657,0.0,2.62,5867.4563010759775
1731071872.23,7.68,0.54,0.0,0.82,3772.546209127199,19.8,0.316,0.0,1.88,5188.950664633458,19.8,0.602,0.0,1.19,4150.919658340787,40.3,0.567,0.0,1.91,5867.741557232172
1731071872.73,8.32,0.549,0.0,0.996,3772.5451972110286,19.8,0.31,0.0,2.75,5189.169737299022,19.8,0.802,0.0,0.874,4151.094926642849,39.7,0.737,0.0,1.92,5867.758754020544
1731071873.23,7.68,0.306,0.0,1.02,3772.544207825801,20.5,0.717,0.0,1.68,5189.388812760131,20.5,0.586,0.0,1.42,4151.270197180617,40.3,0.584,0.0,2.73,5867.728366461887
1731071873.73,8.32,0.701,0.0,1.99,3772.543240971534,19.8,0.824,0.0,2.17,5189.607891016431,19.8,0.921,0.0,1.36,4151.445469953809,39.1,0.798,0.016,4.37,5867.930537699448
1731071874.23,7.68,0.374,0.0,0.952,3772.542296648244,19.8,0.429,0.0,1.84,5189.826972067565,19.8,0.798,0.0,5.87,4151.6207449621415,40.3,0.719,0.0,2.52,5868.483258580171
1731071874.73,8.32,0.609,0.0,1.28,3772.5413748559454,19.8,0.443,0.0,1.73,5190.046055913184,19.8,0.722,0.0,1.99,4151.796022205329,39.6,0.718,0.0,3.59,5868.653260277542
1731071875.23,8.32,0.563,0.0,0.803,3772.5404755946615,20.5,0.451,0.0,2.15,5190.265142552931,19.9,0.652,0.0,2.48,4151.971301683093,40.4,0.749,0.0,1.52,5868.995260037438
1731071875.73,7.68,0.561,0.0,1.76,3772.539598864404,19.9,0.81,0.0,7.7,5190.484231986453,20.5,0.613,0.0,1.01,4152.146583395148,39.7,0.844,0.0,5.56,5869.210942298898
1731071876.23,8.31,0.629,0.0,1.75,3772.53874466519,19.8,0.588,0.0,1.76,5190.703324213396,19.8,0.676,0.0,1.05,4152.321867341212,40.3,1.04,0.0,3.17,5869.593210725669
1731071876.73,7.69,0.382,0.0,0.916,3772.537912997033,19.8,0.47,0.0,2.39,5190.922419233406,19.8,0.568,0.0,1.04,4152.497153521,39.7,1.181,0.0,1.78,5869.595150504193
1731071877.23,7.68,0.666,0.0,1.58,3772.537103859947,20.5,0.583,0.0,2.06,5191.1415170461305,20.5,0.565,0.0,0.875,4152.672441934229,40.3,1.054,0.0,1.89,5869.906702218853
1731071877.73,8.32,0.507,0.0,1.51,3772.53631725395,19.8,0.723,0.0,2.37,5191.360617651215,19.8,0.529,0.0,1.11,4152.84773258062,39.7,0.861,0.0,1.67,5870.6988048599615
1731071878.23,8.32,0.393,0.0,0.978,3772.535553179055,19.8,0.696,0.0,1.71,5191.579721048305,19.8,0.638,0.0,0.928,4153.023025459888,40.3,0.747,0.0,1.91,5870.693819530426
1731071878.73,7.68,0.697,0.0,1.21,3772.534811635275,19.8,0.649,0.0,2.78,5191.798827237049,19.8,0.868,0.0,1.29,4153.198320571751,39.7,0.77,0.0,11.4,5870.466457255965
1731071879.23,7.68,0.377,0.0,6.94,3772.534092622624,20.5,0.542,0.0,4.14,5192.017936217093,20.5,0.595,0.0,0.968,4153.373617915923,40.3,0.766,0.0,1.63,5870.9414086529805
1731071879.73,8.32,0.679,0.0,1.15,3772.533396141112,19.8,0.737,0.0,2.29,5192.237047988083,19.8,0.772,0.0,2.45,4153.548917492124,39.7,0.884,0.0,2.34,5871.66054477614
1731071880.23,7.68,0.426,0.0,0.771,3772.532722190756,19.9,0.551,0.0,12.8,5192.456162549665,19.8,0.64,0.0,1.19,4153.724219300072,40.3,0.787,0.0,2.28,5871.789858380475
1731071880.73,8.32,0.479,0.0,3.4,3772.5320707715664,19.8,0.515,0.0,1.7,5192.6752799014885,19.8,0.652,0.0,0.995,4153.899523339485,39.7,0.963,0.0,1.72,5871.600665292445
1731071881.23,7.68,0.613,0.0,3.73,3772.5314418835537,19.8,0.515,0.0,2.08,5192.8944000431975,19.9,0.777,0.0,0.953,4154.074829610079,40.3,1.081,0.0,1.99,5872.350595041192
1731071881.73,8.32,0.409,0.0,2.41,3772.53083552673,20.5,0.484,0.0,1.97,5193.11352297444,20.5,0.863,0.0,1.17,4154.250138111571,39.7,1.155,0.0,1.85,5872.259532265803
1731071882.23,7.68,0.763,0.0,2.67,3772.530251701104,19.8,0.715,0.0,1.9,5193.332648694864,19.8,0.818,0.0,0.947,4154.425448843678,39.7,0.909,0.0,2.18,5872.808829816457
1731071882.73,8.32,0.382,0.0,1.92,3772.52969040669,19.8,0.658,0.0,1.86,5193.551777204113,19.8,0.887,0.0,0.915,4154.60076180612,40.3,0.82,0.0,2.17,5872.479290991992
1731071883.23,8.32,0.395,0.0,1.4,3772.529151643496,20.5,0.62,0.0,1.53,5193.770908501837,19.8,0.851,0.0,1.94,4154.776076998615,40.3,1.084,0.0,5.33,5872.931044712612
1731071883.73,7.68,0.455,0.0,2.53,3772.528635411533,19.2,0.591,0.0,4.85,5193.990042587683,20.5,1.058,0.0,1.22,4154.951394420878,39.6,1.819,0.0,2.4,5873.046784617558
1731071884.23,8.32,0.406,0.0,2.95,3772.528141710808,20.5,0.83,0.0,3.98,5194.209179461297,19.8,0.756,0.0,0.797,4155.1267140726295,40.3,0.98,0.0,2.39,5873.595323462042
1731071884.73,7.68,0.791,0.0,0.849,3772.5276705413303,19.8,1.237,0.0,9.21,5194.428319122327,19.8,0.44,0.0,5.18,4155.302035953583,39.7,1.154,0.0,1.72,5873.823817005813
1731071885.23,8.32,0.495,0.0,1.24,3772.5272219031103,20.5,0.677,0.0,1.61,5194.647461570419,20.5,0.416,0.0,1.52,4155.477360063462,39.7,1.376,0.0,1.93,5874.288426644124
1731071885.73,7.68,0.465,0.0,1.78,3772.5267957961546,19.8,0.772,0.0,2.16,5194.866606805222,19.8,0.423,0.0,0.994,4155.652686401981,39.7,1.352,0.016,1.72,5874.108267415004
1731071886.23,8.32,0.425,0.0,0.71,3772.5263922204713,19.9,0.954,0.0,8.42,5195.085754826382,19.8,0.565,0.0,1.06,4155.828014968859,40.3,1.473,0.0,1.68,5874.353504563309
1731071886.73,7.68,0.49,0.0,1.74,3772.5260111760663,19.8,0.92,0.0,2.29,5195.304905633547,19.8,0.495,0.0,1.03,4156.003345763813,39.7,0.701,0.0,1.87,5874.761431711574
1731071887.23,7.68,0.331,0.0,1.41,3772.525652662947,20.5,0.91,0.0,1.91,5195.524059226364,20.5,0.552,0.0,0.972,4156.178678786559,40.3,0.785,0.0,1.61,5875.35574821854
1731071887.73,8.32,0.44,0.0,0.768,3772.525316681121,19.9,0.817,0.0,3.01,5195.7432156044815,19.8,0.469,0.0,0.867,4156.354014036821,39.7,0.967,0.0,3.01,5875.741003282307
1731071888.23,8.32,0.443,0.0,1.62,3772.5250032305935,19.8,0.815,0.0,1.61,5195.962374767546,19.8,0.491,0.0,1.11,4156.529351514314,40.3,0.882,0.0,4.41,5875.262562724305
1731071888.73,7.68,0.642,0.0,0.902,3772.5247123113727,19.8,1.041,0.0,1.99,5196.181536715206,19.8,0.697,0.0,1.31,4156.704691218755,39.7,1.175,0.0,1.98,5876.120258867254
1731071889.23,7.68,0.704,0.0,1.15,3772.5244439234593,20.5,0.804,0.0,9.7,5196.400701447108,20.5,0.544,0.0,0.709,4156.880033149863,40.3,1.129,0.0,2.17,5876.181281944868
1731071889.73,8.32,0.729,0.0,1.08,3772.524198066859,19.2,0.318,0.0,1.58,5196.619868962902,19.8,0.437,0.0,1.17,4157.055377307354,39.0,1.167,0.016,1.87,5876.566907332497
1731071890.23,7.68,0.662,0.0,2.64,3772.5239747415785,20.5,0.444,0.0,1.9,5196.839039262232,19.9,0.608,0.0,6.43,4157.230723690952,40.3,1.239,0.0,1.38,5876.864429633923
1731071890.73,8.32,0.588,0.0,1.13,3772.523773947621,19.8,0.373,0.0,2.08,5197.058212344749,19.8,0.508,0.0,0.841,4157.406072300371,39.0,0.46,0.0,2.85,5876.49667526079
1731071891.23,7.68,0.314,0.0,1.05,3772.523595684989,20.5,0.634,0.0,2.57,5197.2773882101,19.8,0.55,0.0,1.18,4157.581423135332,41.0,0.906,0.0,3.01,5877.454383167106
1731071891.73,8.32,0.521,0.0,0.81,3772.523439953687,19.8,0.386,0.0,1.94,5197.4965668579325,20.5,0.483,0.0,1.49,4157.75677619555,39.7,0.466,0.0,1.64,5877.719455378206
1731071892.23,8.32,0.32,0.0,1.17,3772.523306753716,19.8,0.294,0.0,2.31,5197.7157482878965,19.8,0.481,0.0,0.883,4157.932131480743,40.3,0.674,0.0,2.28,5877.60987685992
1731071892.73,7.68,0.68,0.0,1.4,3772.5231960850806,19.8,0.284,0.0,2.09,5197.9349324996365,19.9,0.494,0.0,1.59,4158.107488990634,39.0,0.465,0.016,1.73,5877.8463203475385
1731071893.23,7.68,0.612,0.0,0.895,3772.523107947784,20.5,0.357,0.0,1.8,5198.154119492803,20.5,0.706,0.0,0.82,4158.28284872494,40.3,0.696,0.0,7.24,5878.172422614596
1731071893.73,8.32,0.325,0.0,1.31,3772.523042341823,19.8,0.524,0.0,5.78,5198.3733092670445,19.8,0.761,0.0,1.53,4158.458210683379,39.7,0.643,0.0,2.01,5878.830658070248
1731071894.23,7.68,0.469,0.0,0.935,3772.522999267202,19.8,0.762,0.0,3.32,5198.592501822007,19.8,0.597,0.0,1.32,4158.633574865668,40.3,0.733,0.0,2.01,5878.703283943038
1731071894.73,8.32,0.432,0.0,1.27,3772.52297872392,19.9,0.588,0.0,1.8,5198.811697157342,19.8,0.839,0.0,0.732,4158.808941271526,39.7,1.341,0.0,1.75,5878.525729332844
1731071895.23,8.32,0.589,0.0,7.62,3772.522980711979,20.5,0.471,0.0,1.44,5199.030895272695,19.9,0.761,0.0,1.42,4158.984309900675,40.3,0.69,0.0,1.84,5879.07118696559
1731071895.73,7.68,0.671,0.0,0.88,3772.52300523138,19.8,0.371,0.0,1.68,5199.250096167716,20.5,0.671,0.0,4.59,4159.159680752832,39.7,0.678,0.0,2.32,5879.3532979662505
1731071896.23,8.32,0.582,0.0,4.88,3772.52305228212,19.8,0.458,0.0,3.95,5199.469299842052,19.9,0.681,0.0,1.06,4159.335053827716,40.3,0.709,0.0,2.5,5879.495550278972
1731071896.73,7.68,0.725,0.0,0.842,3772.523121864199,19.8,0.443,0.0,2.14,5199.688506295352,19.8,0.592,0.0,0.954,4159.510429125044,39.7,0.784,0.0,1.98,5880.184946712886
1731071897.23,7.68,0.419,0.0,5.53,3772.523213977616,20.5,0.513,0.0,1.82,5199.907715527267,19.8,0.741,0.0,1.13,4159.685806644535,40.3,0.976,0.0,2.12,5879.839552632564
1731071897.73,8.32,0.763,0.0,1.3,3772.523328622369,19.8,0.415,0.0,2.01,5200.1269275374425,20.5,0.535,0.0,0.9,4159.861186385911,39.7,0.847,0.0,10.1,5880.638154812066
1731071898.23,7.68,0.786,0.0,0.845,3772.523465798457,19.9,0.584,0.0,3.19,5200.346142325528,19.8,0.526,0.0,1.11,4160.036568348889,40.3,1.077,0.0,2.06,5880.922938096052
1731071898.73,7.68,0.572,0.0,1.51,3772.5236255058767,19.8,0.526,0.0,2.0,5200.565359891172,19.8,0.529,0.0,0.744,4160.211952533188,39.7,1.089,0.0,2.14,5880.848825110431
1731071899.23,8.32,0.72,0.0,0.888,3772.523807744625,19.8,0.798,0.031,2.59,5200.784580234024,20.5,0.554,0.0,1.15,4160.387338938528,39.7,0.642,0.0,2.0,5881.149094613417
1731071899.73,7.68,0.456,0.0,3.02,3772.5240125146975,19.8,0.51,0.0,1.67,5201.003803353734,19.8,0.664,0.0,1.36,4160.562727564625,40.3,0.565,0.0,2.96,5881.563299708625
1731071900.23,8.32,0.67,0.0,3.78,3772.5242398160935,19.8,0.786,0.0,2.07,5201.223029249947,19.8,0.675,0.0,0.72,4160.738118411203,40.3,0.771,0.0,1.86,5881.727894059026
1731071900.73,7.68,0.426,0.0,0.805,3772.524489648808,19.9,0.703,0.0,2.34,5201.442257922316,19.8,0.913,0.0,1.41,4160.913511477978,39.7,1.026,0.0,2.31,5882.328251476092
1731071901.23,8.32,0.486,0.0,1.13,3772.524762012836,20.5,0.703,0.0,1.87,5201.661489370487,20.5,0.61,0.0,1.4,4161.088906764671,39.7,1.008,0.0,1.66,5882.086838715127
1731071901.73,7.68,0.7,0.0,1.24,3772.525056908172,19.8,0.684,0.0,2.0,5201.880723594111,19.8,0.645,0.0,6.5,4161.264304271,40.3,0.94,0.0,2.48,5882.351519400402
1731071902.23,8.32,0.342,0.0,0.866,3772.52537433481,19.8,0.526,0.0,1.65,5202.099960592837,19.2,0.763,0.032,0.897,4161.439703996682,40.3,0.877,0.0,6.92,5882.457454942601
1731071902.73,7.69,0.695,0.0,1.22,3772.525714292746,19.9,0.502,0.0,2.71,5202.319200366313,19.9,0.834,0.0,0.812,4161.6151059414415,39.7,1.345,0.0,2.27,5882.99858561011
1731071903.23,8.32,0.38,0.0,1.17,3772.526076781975,19.8,0.629,0.0,12.7,5202.53844291419,19.8,0.755,0.0,1.3,4161.790510104996,40.3,1.128,0.0,2.51,5882.781908671865
1731071903.73,7.68,0.401,0.0,0.809,3772.526461802489,20.5,0.48,0.0,1.85,5202.7576882361145,20.5,0.717,0.0,1.1,4161.965916487064,39.7,0.836,0.0,1.6,5883.358159961775
1731071904.23,7.68,0.434,0.0,1.19,3772.52686935428,19.8,0.49,0.0,1.82,5202.976936331738,19.9,0.857,0.0,0.949,4162.141325087365,40.3,0.864,0.0,1.88,5883.402742802754
1731071904.73,8.32,0.404,0.0,1.35,3772.527299437341,19.8,0.815,0.0,1.83,5203.19618720071,19.8,0.846,0.0,1.52,4162.316735905617,39.7,0.898,0.0,2.49,5883.805374335
1731071905.23,7.68,1.051,0.0,0.744,3772.5277520516656,20.5,0.951,0.0,1.96,5203.4154408426775,20.5,1.191,0.0,1.28,4162.492148941544,40.3,1.104,0.0,1.82,5884.0417391037445
1731071905.73,8.32,0.501,0.0,1.24,3772.528227197247,19.8,0.649,0.0,2.12,5203.634697257293,19.2,0.455,0.0,0.883,4162.667564194864,39.7,1.194,0.0,2.19,5884.589696990547
1731071906.23,7.68,0.452,0.0,1.37,3772.5287248740738,19.8,0.608,0.0,2.1,5203.853956444204,20.5,0.378,0.0,0.977,4162.842981665295,39.7,1.538,0.016,1.81,5884.865549417523
1731071906.73,8.32,0.418,0.0,0.815,3772.529245082138,19.8,0.704,0.0,2.38,5204.073218403061,19.2,0.473,0.0,0.861,4163.018401352558,39.7,1.217,0.0,7.64,5884.737371995639
1731071907.23,7.68,0.412,0.0,2.05,3772.5297878214287,20.5,0.77,0.0,4.29,5204.292483133515,20.5,0.563,0.03,1.28,4163.193823256371,40.3,1.375,0.0,2.14,5885.337151676142
1731071907.73,8.32,0.554,0.0,5.43,3772.53035309194,19.8,0.941,0.0,8.5,5204.511750635212,19.8,0.484,0.0,1.15,4163.369247376456,39.1,0.815,0.0,1.63,5885.1518598938
1731071908.23,7.68,0.427,0.0,0.954,3772.53094089366,19.8,0.839,0.0,2.29,5204.731020907805,19.8,0.474,0.0,2.21,4163.544673712533,40.9,0.699,0.0,2.0,5885.803631913861
1731071908.73,8.32,0.394,0.0,1.49,3772.531551226577,19.9,1.075,0.0,2.59,5204.950293950942,19.8,0.628,0.0,1.0,4163.72010226432,39.7,0.775,0.0,1.35,5885.947056218877
1731071909.23,8.32,0.476,0.0,1.78,3772.532184090681,20.5,0.787,0.0,1.83,5205.169569764274,20.5,0.683,0.0,0.831,4163.895533031539,40.3,0.866,0.0,2.21,5886.326736522124
1731071909.73,7.68,0.469,0.0,0.772,3772.53283948596,19.9,0.829,0.0,1.85,5205.388848347451,19.8,0.501,0.0,1.2,4164.070966013906,39.7,0.892,0.0,2.68,5886.423621863231
1731071910.23,8.32,0.273,0.0,1.18,3772.533517412403,19.8,0.853,0.0,2.4,5205.608129700122,19.8,0.411,0.0,1.23,4164.246401211148,39.7,0.908,0.016,1.66,5886.554810221339
1731071910.73,7.68,0.442,0.0,0.992,3772.534217869999,19.8,1.004,0.0,1.69,5205.827413821938,19.8,0.428,0.0,0.833,4164.42183862298,39.7,1.398,0.0,2.21,5886.813483528365
1731071911.23,8.32,0.525,0.0,0.819,3772.534940858733,19.9,0.342,0.0,2.3,5206.046700712547,19.8,0.518,0.0,1.53,4164.597278249124,40.3,1.049,0.0,7.12,5887.51480600713
1731071911.73,7.68,0.38,0.0,1.19,3772.5356863785937,20.5,0.488,0.0,2.19,5206.265990371602,20.5,0.656,0.0,1.79,4164.772720089298,39.7,1.17,0.0,1.63,5887.548654609279
1731071912.23,8.32,0.458,0.0,1.47,3772.536454429565,19.8,0.419,0.0,3.36,5206.485282798752,19.8,0.476,0.0,0.828,4164.948164143222,39.7,0.46,0.0,4.81,5887.628514752938
1731071912.73,7.68,0.33,0.0,6.41,3772.537245011637,19.8,0.304,0.0,1.85,5206.704577993647,19.8,0.458,0.0,1.66,4165.123610410619,40.3,0.421,0.0,2.69,5888.047761259531
1731071913.23,8.33,0.498,0.0,1.08,3772.5380581247946,20.5,0.321,0.0,1.94,5206.923875955938,20.5,0.448,0.0,1.14,4165.29905889121,40.3,0.442,0.0,1.89,5888.286579808932
1731071913.73,7.68,0.59,0.0,1.06,3772.538893769023,19.9,0.322,0.0,1.83,5207.143176685273,19.8,0.635,0.0,0.835,4165.474509584713,39.7,0.587,0.0,1.78,5888.355150085036
1731071914.23,8.32,0.441,0.0,1.06,3772.5397519443054,19.8,0.36,0.0,1.94,5207.362480181306,19.8,0.541,0.0,5.17,4165.649962490848,40.3,0.53,0.0,2.06,5889.023172780225
1731071914.73,7.68,0.641,0.0,0.918,3772.5406326506272,19.8,0.622,0.0,1.59,5207.581786443685,19.8,0.629,0.0,1.12,4165.825417609335,39.7,0.493,0.0,2.18,5888.619489369848
