Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance
1731069845.8,20.5,0.727,0.0,2.81,4330.0993348882885,39.7,1.523,0.0,2.05,4325.782964387481,8.32,0.631,0.0,3.73,4546.787970644771,20.5,0.536,0.0,1.75,866.3086401508402
1731069846.3,19.8,0.784,0.0,1.63,4330.303460786553,40.3,1.497,0.0,2.34,4325.310659802282,7.68,1.243,0.0,2.1,4546.740770321088,19.8,0.495,0.0,0.884,866.3494517225726
1731069846.8,19.8,0.949,0.0,1.52,4330.507591495482,40.3,1.31,0.0,1.66,4325.29985408175,7.68,0.944,0.0,9.54,4546.693570057257,19.8,0.834,0.0,0.862,866.3902642573963
1731069847.3,19.8,0.887,0.0,3.01,4330.7117270143945,39.7,1.183,0.0,3.05,4325.0996236446845,8.32,0.889,0.0,2.61,4546.646369853279,19.8,0.633,0.0,0.841,866.4310777551784
1731069847.8,19.8,1.003,0.0,6.46,4330.915867342611,39.7,1.656,0.0,1.88,4325.463037915168,8.32,0.98,0.0,1.67,4546.599169709158,20.5,0.555,0.0,1.1,866.4718922157828
1731069848.3,20.5,0.846,0.0,2.05,4331.120012479451,40.3,1.426,0.0,2.09,4325.334911375364,7.68,0.901,0.0,1.72,4546.551969624892,19.8,0.439,0.0,0.904,866.5127076390731
1731069848.8,19.8,1.233,0.0,3.21,4331.324162424235,40.3,1.591,0.0,8.43,4325.920166923477,8.32,1.098,0.0,1.8,4546.50476960049,19.8,0.618,0.0,1.92,866.5535240249168
1731069849.3,19.8,0.857,0.0,1.57,4331.528317176283,39.7,1.485,0.0,1.82,4325.762110865577,7.68,1.042,0.0,1.51,4546.457569635947,19.8,0.722,0.0,0.819,866.5943413731716
1731069849.8,19.8,1.087,0.0,1.72,4331.732476734915,40.3,1.6,0.0,1.95,4326.072484351788,8.32,0.846,0.0,1.82,4546.410369731268,20.5,0.699,0.0,0.868,866.6351596837045
1731069850.3,20.5,1.097,0.0,3.06,4331.936641099452,39.7,1.745,0.0,2.48,4325.745057668204,7.68,0.51,0.0,1.75,4546.363169886454,19.8,0.774,0.0,1.16,866.6759789563796
1731069850.8,19.8,1.032,0.0,2.06,4332.140810269214,39.7,1.202,0.0,1.7,4326.061973964058,8.32,0.68,0.0,2.58,4546.315970101506,19.8,0.755,0.0,0.922,866.716799191061
1731069851.3,19.8,1.926,0.0,1.98,4332.344984243522,40.3,2.076,0.0,1.67,4325.941830902166,7.68,1.351,0.0,4.66,4546.2687703764295,19.8,0.897,0.0,1.68,866.7576203876157
1731069851.8,19.8,1.284,0.0,1.68,4332.549163021697,39.7,1.541,0.0,3.02,4326.004934773197,8.32,1.198,0.0,1.65,4546.221570711221,20.5,0.856,0.0,5.46,866.7984425459018
1731069852.3,20.5,1.179,0.0,5.37,4332.753346603058,40.3,1.513,0.0,1.98,4325.959906247318,7.68,1.051,0.0,1.73,4546.174371105886,19.8,0.664,0.0,0.861,866.8392656657865
1731069852.8,19.8,1.373,0.0,1.81,4332.957534986928,40.3,1.549,0.0,1.78,4326.217121376371,8.32,0.483,0.0,1.69,4546.127171560425,19.9,0.45,0.0,1.21,866.8800897471339
1731069853.3,19.8,1.164,0.0,1.8,4333.1617281726285,39.7,1.48,0.0,9.8,4326.111445837718,7.68,0.781,0.0,1.57,4546.079972074842,19.8,0.564,0.0,0.825,866.9209147898082
1731069853.8,19.8,0.62,0.0,3.58,4333.365926159479,40.3,1.742,0.0,1.78,4326.158978166997,8.32,0.832,0.0,1.92,4546.032772649137,20.5,0.621,0.0,1.01,866.9617407936765
1731069854.3,20.5,0.621,0.0,3.3,4333.570128946802,39.7,1.572,0.0,1.9,4325.852664073908,7.68,0.999,0.0,1.84,4545.985573283312,19.9,0.501,0.0,0.908,867.0025677585973
1731069854.8,19.8,0.657,0.0,3.47,4333.774336533917,39.6,1.335,0.0,1.71,4326.213706134521,8.32,0.928,0.0,1.69,4545.938373977368,19.8,0.6,0.0,1.01,867.0433956844374
1731069855.3,19.8,0.966,0.0,2.76,4333.978548920149,40.3,1.432,0.0,2.65,4325.939325923399,7.68,0.556,0.0,3.02,4545.891174731309,19.8,0.732,0.0,1.2,867.0842245710614
1731069855.8,19.9,1.114,0.0,1.73,4334.182766104816,39.7,1.138,0.0,1.72,4326.525620161253,8.32,1.087,0.0,2.79,4545.843975545135,20.5,0.995,0.0,1.7,867.1250544183335
1731069856.3,20.5,0.726,0.0,1.51,4334.386988087243,40.3,1.256,0.0,1.77,4325.96415407688,7.68,0.64,0.0,10.8,4545.79677641885,19.8,0.726,0.0,1.88,867.165885226121
1731069856.8,19.8,0.653,0.0,2.97,4334.591214866749,40.4,1.077,0.0,1.76,4326.660561842442,8.32,1.073,0.0,4.13,4545.749577352452,19.8,0.666,0.0,1.17,867.2067169942821
1731069857.3,19.8,0.855,0.0,9.56,4334.7954464426575,39.7,1.269,0.0,1.63,4326.743338021672,7.68,1.132,0.0,1.91,4545.702378345947,19.8,0.708,0.0,0.997,867.2475497226844
1731069857.8,19.8,0.772,0.0,1.94,4334.99968281429,39.6,1.318,0.0,2.39,4326.314128690196,8.32,0.688,0.0,2.4,4545.655179399335,20.5,0.687,0.0,0.794,867.2883834111921
1731069858.3,20.5,0.827,0.0,2.75,4335.20392398097,40.3,1.741,0.0,2.14,4326.876621823225,7.68,0.975,0.0,3.23,4545.607980512617,19.9,0.95,0.0,0.971,867.3292180596696
1731069858.8,19.8,0.638,0.0,1.7,4335.4081699420185,40.3,1.104,0.0,1.77,4326.6571544596745,8.32,0.544,0.0,1.81,4545.560781685798,19.8,0.88,0.0,1.05,867.3700536679844
1731069859.3,19.8,0.607,0.0,1.77,4335.612420696758,39.7,1.332,0.0,1.56,4326.96852948661,7.68,1.174,0.0,1.78,4545.513582918877,19.8,0.842,0.0,2.57,867.4108902359948
1731069859.8,20.5,0.693,0.0,3.72,4335.816676244511,40.3,1.175,0.0,2.77,4326.415208438291,7.68,0.881,0.0,1.85,4545.466384211855,20.4,0.818,0.0,1.2,867.4517277635684
1731069860.3,19.8,0.753,0.0,1.68,4336.020936584601,39.7,1.033,0.0,2.11,4326.582536910994,8.32,0.614,0.0,2.1,4545.419185564738,19.9,0.814,0.0,0.915,867.4925662505697
1731069860.8,19.9,0.674,0.0,1.69,4336.22520171635,40.3,1.301,0.0,1.65,4326.438328156694,8.32,0.996,0.0,7.78,4545.371986977522,19.8,0.594,0.0,1.04,867.533405696863
1731069861.3,19.8,0.763,0.0,4.16,4336.429471639081,39.7,1.174,0.0,2.78,4326.843303776397,7.68,0.499,0.0,1.89,4545.324788450217,19.9,0.554,0.0,1.1,867.5742461023161
1731069861.8,20.5,0.881,0.0,11.5,4336.633746352118,39.7,1.094,0.0,1.65,4327.236515599263,8.32,1.368,0.0,2.13,4545.277589982816,20.5,0.499,0.0,6.45,867.6150874667874
1731069862.3,19.8,0.95,0.0,3.31,4336.838025854781,40.3,1.345,0.0,1.81,4327.02468459188,7.68,0.86,0.0,1.66,4545.230391575327,19.8,0.458,0.0,0.887,867.6559297901445
1731069862.8,19.8,0.927,0.0,1.76,4337.0423101463975,40.3,1.508,0.0,9.95,4326.821177350554,8.32,0.795,0.0,1.66,4545.183193227749,19.9,0.541,0.0,1.04,867.6967730722519
1731069863.3,19.8,0.992,0.0,2.78,4337.246599226288,39.7,1.452,0.0,1.84,4326.712196685918,7.68,0.822,0.0,2.86,4545.135994940085,19.8,0.458,0.0,0.988,867.7376173129743
1731069863.8,19.8,0.893,0.0,2.01,4337.450893093776,39.7,1.41,0.0,1.55,4327.185388414549,8.32,0.534,0.0,1.87,4545.088796712338,20.5,0.52,0.0,1.7,867.7784625121794
1731069864.3,20.5,0.988,0.0,1.66,4337.655191748187,40.3,1.339,0.0,3.42,4326.818161763035,7.68,1.357,0.0,1.77,4545.041598544506,19.9,0.631,0.0,0.844,867.8193086697258
1731069864.8,19.8,1.191,0.0,2.7,4337.859495188843,40.3,1.404,0.0,1.8,4326.861645156856,8.32,0.818,0.0,3.43,4544.994400436595,19.8,0.608,0.0,0.937,867.8601557854814
1731069865.3,19.9,1.155,0.0,1.72,4338.063803415067,39.7,1.419,0.0,1.84,4327.573188198601,7.68,0.695,0.0,4.46,4544.947202388604,19.8,0.592,0.0,1.47,867.9010038593105
1731069865.8,20.5,1.347,0.0,1.49,4338.268116426185,39.7,1.593,0.0,3.46,4327.106621022659,8.32,0.582,0.0,5.49,4544.900004400536,19.9,0.669,0.0,0.723,867.9418528910782
1731069866.3,19.8,0.921,0.0,4.04,4338.47243422152,40.3,1.548,0.0,1.66,4327.144392231827,7.68,0.637,0.0,1.84,4544.852806472395,20.5,0.579,0.0,0.959,867.9827028806519
1731069866.8,19.9,0.807,0.0,1.94,4338.676756800396,40.3,1.618,0.0,2.21,4327.3041304256185,8.32,1.601,0.0,1.62,4544.805608604179,19.8,0.517,0.0,1.06,868.0235538278907
1731069867.3,19.8,0.909,0.0,1.78,4338.881084162137,39.7,1.614,0.0,5.71,4327.245615638728,7.68,0.85,0.0,1.655,4544.758410795892,19.9,0.503,0.0,8.34,868.0644057326622
1731069867.8,20.5,1.023,0.0,3.53,4339.085416306068,39.7,1.401,0.0,2.1,4327.179392504488,8.32,0.908,0.0,1.69,4544.711213047534,20.5,0.563,0.0,1.02,868.1052585948313
1731069868.3,19.8,0.861,0.0,1.74,4339.289753231513,40.3,1.248,0.0,2.25,4327.323279634828,7.68,0.716,0.0,1.87,4544.664015359111,19.8,0.64,0.0,0.943,868.1461124142629
1731069868.8,19.8,0.873,0.0,1.95,4339.494094937796,40.3,1.519,0.0,3.63,4327.91891068208,8.32,0.668,0.0,1.84,4544.616817730622,19.8,0.63,0.0,0.826,868.1869671908247
1731069869.3,19.9,1.062,0.0,3.39,4339.698441424242,39.7,1.362,0.0,2.28,4327.571659197626,7.68,0.987,0.0,1.7,4544.5696201620685,19.8,0.722,0.0,0.773,868.2278229243757
1731069869.8,19.8,0.916,0.0,2.11,4339.902792690177,40.3,1.309,0.0,2.25,4327.9349127065525,8.32,1.147,0.0,3.13,4544.522422653452,20.5,0.676,0.0,0.996,868.2686796147838
1731069870.3,20.5,0.961,0.0,1.77,4340.1071487349245,39.7,1.467,0.0,1.41,4327.981084997571,7.68,0.955,0.0,1.6,4544.475225204776,19.8,0.643,0.0,1.0,868.3095372619139
1731069870.8,19.8,1.343,0.0,2.11,4340.3115095578105,40.3,1.606,0.0,2.89,4327.851565707867,8.32,0.685,0.0,11.4,4544.428027816041,19.8,0.587,0.0,1.72,868.350395865631
1731069871.3,19.9,1.042,0.0,9.27,4340.515875158159,39.6,1.674,0.0,1.93,4327.67421658389,7.68,0.781,0.0,1.63,4544.380830487252,19.8,0.71,0.0,0.851,868.3912554258029
1731069871.8,20.5,1.039,0.0,1.73,4340.720245535296,39.7,1.497,0.0,1.79,4328.275067432053,8.32,1.074,0.0,1.79,4544.333633218407,19.8,0.685,0.0,0.834,868.4321159422889
1731069872.3,19.8,1.061,0.0,1.56,4340.924620688546,40.3,1.347,0.0,9.82,4327.823734898168,7.68,0.979,0.0,1.85,4544.286436009508,20.5,0.737,0.0,0.86,868.4729774149567
1731069872.8,19.8,1.074,0.0,1.74,4341.129000617236,40.3,1.419,0.0,1.99,4328.1717057876085,8.32,0.881,0.0,1.65,4544.23923886056,19.8,0.836,0.0,1.01,868.5138398436717
1731069873.3,19.8,1.224,0.0,1.66,4341.33338532069,39.0,1.503,0.016,2.55,4328.403094448385,7.68,0.445,0.0,1.8,4544.192041771562,19.8,0.639,0.0,1.01,868.5547032282986
1731069873.8,19.8,1.105,0.0,2.11,4341.537774798234,39.7,1.504,0.0,5.34,4327.997630717722,8.32,0.696,0.0,1.89,4544.144844742518,19.8,0.48,0.0,2.38,868.5955675687057
1731069874.3,20.5,1.295,0.0,1.91,4341.742169049194,40.3,1.553,0.0,2.23,4328.193437179973,7.68,0.854,0.0,1.91,4544.097647773428,20.5,0.505,0.0,0.818,868.6364328647521
1731069874.8,12.2,10.429,0.05,4.19,4341.946568072896,21.8,10.539,0.056,2.24,4328.046389332637,4.48,9.675,0.0,2.26,4544.050450864294,15.4,8.293,0.077,0.84,868.6772991163059
1731069875.3,23.7,3.509,0.119,1.57,4342.150971868666,51.2,1.883,0.101,3.82,4328.008047664169,10.9,11.132,0.056,4.39,4544.003254015121,21.1,2.844,0.083,170.0,868.7181663232323
1731069875.8,20.5,0.935,0.0,5.49,4342.35538043583,39.7,1.742,0.0,2.02,4328.382278003877,8.32,4.907,0.0,6.52,4543.956057225905,19.8,0.909,0.0,0.934,868.7590344853962
1731069876.3,19.8,0.626,0.0,1.66,4342.559793773714,39.7,1.166,0.0,2.29,4328.647241264735,7.68,2.851,0.0,2.23,4543.908860496655,20.5,0.645,0.0,1.89,868.7999036026662
1731069876.8,19.8,0.425,0.0,1.67,4342.764211881645,40.9,0.979,0.0,5.405,4328.678148922499,7.68,1.478,0.0,3.87,4543.861663827366,19.8,0.68,0.0,0.791,868.8407736749012
1731069877.3,19.9,0.681,0.0,3.34,4342.968634758948,39.7,1.159,0.0,8.52,4328.482617055598,8.32,1.717,0.0,2.42,4543.814467218044,19.8,0.696,0.0,0.918,868.8816447019698
1731069877.8,19.8,1.04,0.0,1.74,4343.173062404951,39.7,1.317,0.0,2.17,4328.682339566278,8.32,1.373,0.0,2.13,4543.76727066869,19.8,0.69,0.0,1.16,868.9225166837368
1731069878.3,20.5,0.578,0.0,1.84,4343.37749481898,40.3,1.24,0.0,1.97,4328.122498090797,7.68,0.664,0.0,4.28,4543.720074179306,20.5,0.71,0.0,0.823,868.9633896200679
1731069878.8,19.8,0.88,0.0,2.805,4343.581932000362,40.3,1.2,0.0,2.06,4328.345471936612,8.32,1.248,0.0,2.24,4543.672877749894,19.8,0.791,0.0,0.828,869.0042635108312
1731069879.3,19.8,0.781,0.0,3.77,4343.786373948425,39.7,1.465,0.0,2.04,4328.399884820531,7.68,0.697,0.0,2.65,4543.625681380455,19.8,0.959,0.0,0.993,869.045138355886
1731069879.8,20.5,0.622,0.0,2.855,4343.990820662493,39.7,0.977,0.0,1.74,4328.31932091267,8.32,1.17,0.0,3.3,4543.578485070992,20.5,0.797,0.0,1.1,869.0860141551008
1731069880.3,19.8,0.641,0.0,1.94,4344.195272141896,40.3,1.153,0.0,2.33,4329.111579657098,7.68,0.91,0.0,4.7,4543.531288821504,19.8,0.803,0.0,1.0,869.1268909083408
1731069880.8,19.8,0.739,0.0,3.32,4344.39972838596,40.3,1.139,0.0,1.56,4328.756796264231,8.32,0.588,0.0,2.35,4543.484092631997,19.8,1.019,0.0,6.5,869.1677686154716
1731069881.3,19.9,0.738,0.0,7.27,4344.604189394012,39.7,1.08,0.0,2.81,4329.159171663065,7.68,1.084,0.0,1.98,4543.436896502471,19.8,1.058,0.0,0.817,869.2086472763614
1731069881.8,19.8,0.64,0.0,1.74,4344.8086551653805,40.3,1.104,0.0,4.06,4328.795752295065,8.32,0.537,0.0,2.75,4543.389700432927,20.5,0.891,0.0,4.68,869.2495268908698
1731069882.3,20.5,0.843,0.0,2.09,4345.013125699392,39.7,1.044,0.0,3.72,4329.279869859314,7.68,1.241,0.0,2.51,4543.342504423368,19.2,0.573,0.0,0.846,869.2904074588653
1731069882.8,19.8,0.857,0.0,1.73,4345.217600995375,40.3,1.23,0.0,1.72,4329.126729481827,8.32,0.722,0.0,1.81,4543.295308473796,20.5,0.485,0.0,3.58,869.3312889802132
1731069883.3,19.8,1.038,0.0,1.71,4345.422081052657,39.7,1.329,0.0,1.83,4328.697615044064,7.68,0.585,0.0,3.09,4543.248112584211,19.9,0.622,0.0,0.824,869.3721714547792
1731069883.8,19.9,0.936,0.0,1.64,4345.626565870565,39.7,1.486,0.0,3.33,4328.780059572143,8.32,1.163,0.0,2.65,4543.200916754618,20.5,0.533,0.0,3.62,869.4130548824317
1731069884.3,20.5,0.806,0.0,1.63,4345.831055448428,40.3,1.3,0.0,1.64,4329.170875739148,7.68,0.656,0.0,2.19,4543.153720985017,19.8,0.493,0.0,0.84,869.4539392630302
1731069884.8,19.8,1.028,0.0,1.8,4346.035549785574,39.7,1.299,0.0,1.82,4329.0507477021065,8.32,1.411,0.0,4.43,4543.106525275409,19.8,0.519,0.0,4.05,869.4948245964434
1731069885.3,19.8,0.83,0.0,1.54,4346.240048881332,40.3,1.313,0.0,3.44,4328.923503523381,7.69,0.958,0.0,11.0,4543.059329625798,19.8,0.577,0.0,0.944,869.535710882537
1731069885.8,19.9,1.051,0.0,8.42,4346.444552735028,39.7,1.368,0.0,2.02,4329.071391984792,8.31,1.034,0.0,2.46,4543.012134036183,20.5,0.804,0.0,1.73,869.5765981211764
1731069886.3,20.5,1.049,0.0,1.71,4346.649061345993,40.3,1.396,0.0,1.99,4329.054088449092,7.69,0.703,0.0,3.85,4542.96493850657,19.8,0.496,0.0,0.836,869.6174863122303
1731069886.8,19.8,1.015,0.0,1.61,4346.853574713554,40.3,1.32,0.0,9.21,4329.292655486302,8.31,0.725,0.0,1.92,4542.917743036956,19.8,0.442,0.0,0.905,869.6583754555585
1731069887.3,19.8,0.968,0.0,2.11,4347.05809283704,39.7,1.447,0.0,1.57,4329.5199273025255,7.68,1.673,0.0,2.27,4542.870547627348,19.8,0.459,0.0,2.19,869.6992655510294
1731069887.8,19.9,0.805,0.0,2.7,4347.262615715779,39.7,1.539,0.0,1.98,4329.3625314432,8.32,1.136,0.0,2.78,4542.823352277745,20.5,0.551,0.0,3.1,869.740156598509
1731069888.3,20.5,0.887,0.0,2.18,4347.467143349102,40.3,2.019,0.0,1.74,4329.478388842998,7.68,0.796,0.0,1.72,4542.776156988146,19.8,0.657,0.0,0.709,869.7810485978629
1731069888.8,19.8,1.057,0.0,3.55,4347.671675736336,40.3,1.639,0.0,3.22,4329.753657120676,8.32,0.508,0.0,1.73,4542.72896175856,19.8,0.542,0.0,0.66,869.8219415489598
1731069889.3,19.8,0.982,0.0,2.39,4347.876212876811,39.7,1.245,0.0,1.88,4329.619035504902,7.68,0.6,0.0,2.7,4542.681766588982,19.8,0.571,0.0,1.04,869.8628354516595
1731069889.8,19.8,1.089,0.0,2.24,4348.080754769856,39.7,1.264,0.0,1.69,4329.387748196875,7.67,0.872,0.0,7.35,4542.634571479419,20.5,0.539,0.0,0.841,869.903730305831
1731069890.3,20.5,1.008,0.0,5.52,4348.2853014148,40.3,1.579,0.0,3.03,4329.673628829949,8.34,0.827,0.0,1.68,4542.5873764298685,19.8,0.459,0.0,0.734,869.9446261113399
1731069890.8,19.8,1.062,0.0,1.7,4348.489852810973,40.3,1.546,0.0,1.73,4330.007826628057,8.31,0.964,0.0,3.36,4542.540181440336,19.8,0.552,0.0,0.978,869.985522868052
1731069891.3,19.8,1.207,0.0,2.5,4348.694408957705,39.7,1.567,0.0,9.42,4329.632222315587,7.68,0.643,0.0,2.21,4542.4929865108215,19.8,0.631,0.0,0.964,870.0264205758364
1731069891.8,20.5,1.09,0.0,3.14,4348.898969854324,39.6,1.523,0.0,3.44,4329.74818193506,8.32,0.793,0.0,3.06,4542.445791641327,20.5,0.697,0.0,1.99,870.0673192345528
1731069892.3,19.8,0.974,0.0,1.91,4349.103535500161,40.3,1.604,0.0,1.67,4329.964722792093,7.68,0.881,0.0,1.57,4542.398596831855,19.9,0.591,0.0,1.71,870.1082188440699
1731069892.8,19.8,0.962,0.0,2.06,4349.308105894545,40.3,1.526,0.0,1.94,4329.885019389168,8.32,1.135,0.0,3.61,4542.351402082405,19.8,0.607,0.0,8.86,870.1491194042542
1731069893.3,19.8,1.251,0.0,1.69,4349.512681036807,39.7,1.826,0.0,2.43,4329.917127043407,7.68,1.258,0.0,2.34,4542.304207392983,19.8,0.895,0.0,1.71,870.1900209149712
1731069893.8,19.8,1.192,0.0,1.82,4349.717260926278,40.3,1.386,0.0,1.72,4329.909894535384,7.68,0.788,0.0,2.54,4542.257012763589,19.9,0.785,0.0,1.19,870.2309233760899
1731069894.3,20.5,1.701,0.0,1.7,4349.921845562286,39.7,1.515,0.0,1.69,4330.242046782482,8.32,0.907,0.0,6.13,4542.209818194224,20.5,0.701,0.0,1.06,870.2718267874704
1731069894.8,19.8,1.418,0.0,1.63,4350.126434944162,40.3,1.492,0.0,2.8,4330.080471918846,8.32,0.91,0.0,2.61,4542.16262368489,19.8,0.652,0.0,1.61,870.3127311489819
1731069895.3,19.8,1.187,0.0,9.4,4350.331029071236,39.7,1.569,0.0,1.51,4330.235742099468,7.68,1.089,0.0,2.15,4542.115429235589,19.8,0.478,0.0,0.837,870.3536364604901
1731069895.8,19.8,0.997,0.0,1.75,4350.53562794284,40.2,1.557,0.0,3.14,4329.972435552499,8.32,0.99,0.0,2.09,4542.068234846323,20.5,0.473,0.0,1.18,870.3945427218613
1731069896.3,19.8,0.545,0.0,1.54,4350.740231558303,39.8,1.594,0.0,1.49,4329.890928798372,7.68,0.755,0.0,3.07,4542.0210405170965,19.8,0.601,0.0,0.878,870.4354499329644
1731069896.8,20.5,0.56,0.0,2.63,4350.944839916958,40.3,1.786,0.0,1.94,4330.336647770871,8.32,0.942,0.0,2.47,4541.973846247907,19.8,0.688,0.0,1.33,870.4763580936595
1731069897.3,19.8,0.801,0.0,1.98,4351.1494530181335,39.7,2.012,0.0,1.57,4330.560345117178,7.68,0.874,0.0,2.01,4541.926652038757,19.8,0.564,0.0,0.97,870.517267203816
1731069897.8,20.5,0.929,0.0,1.81,4351.354070861161,39.7,1.185,0.0,1.56,4330.518825780711,8.32,1.021,0.0,3.49,4541.879457889652,20.5,0.652,0.0,1.71,870.5581772632999
1731069898.3,19.8,0.549,0.0,3.58,4351.558693445373,40.3,0.982,0.0,2.97,4330.749230062635,7.68,1.182,0.0,2.19,4541.83226380059,19.8,0.566,0.0,0.931,870.5990882719772
1731069898.8,19.8,0.857,0.0,1.76,4351.763320770099,40.3,1.512,0.0,1.81,4330.585236929911,8.32,0.62,0.0,2.2,4541.785069771577,19.8,0.699,0.0,4.29,870.6400002297173
1731069899.3,19.8,0.739,0.0,1.81,4351.967952834671,39.7,0.98,0.0,1.88,4330.249839082635,7.68,0.923,0.0,3.38,4541.73787580261,19.8,0.706,0.0,1.09,870.6809131363804
1731069899.8,20.5,0.824,0.0,6.82,4352.172589638421,39.7,1.275,0.0,3.67,4330.501506169274,8.32,0.423,0.0,1.58,4541.690681893693,20.5,0.612,0.0,0.853,870.7218269918355
1731069900.3,19.8,0.535,0.0,1.97,4352.37723118068,40.3,1.062,0.0,2.24,4330.810325171845,7.68,1.028,0.0,1.71,4541.643488044829,19.8,0.774,0.0,1.12,870.7627417959493
1731069900.8,19.8,0.753,0.0,2.07,4352.581877460779,40.4,1.345,0.0,2.11,4330.481892070612,8.32,0.992,0.0,1.88,4541.596294256017,19.8,0.754,0.0,0.896,870.8036575485877
1731069901.3,19.8,0.732,0.0,1.81,4352.786528478051,39.6,1.202,0.0,1.63,4330.826243946754,7.68,0.496,0.0,1.91,4541.549100527264,19.8,0.723,0.0,0.868,870.8445742496201
1731069901.8,19.9,0.703,0.0,1.58,4352.991184231827,39.7,1.091,0.0,1.74,4330.676444872323,8.32,1.124,0.0,2.07,4541.501906858567,20.5,0.722,0.0,0.999,870.8854918989068
1731069902.3,20.5,0.769,0.0,4.02,4353.195844721438,40.3,1.23,0.0,1.67,4330.705352512404,7.68,0.709,0.0,1.64,4541.45471324993,19.8,0.871,0.0,1.13,870.9264104963174
1731069902.8,19.9,0.677,0.0,1.91,4353.400509946219,40.3,1.051,0.0,1.96,4330.947445555122,8.32,1.357,0.0,2.64,4541.4075197013535,19.8,1.044,0.0,1.07,870.967330041718
1731069903.3,19.8,0.92,0.0,1.62,4353.6051799055,39.7,1.054,0.0,1.7,4330.672077641125,7.68,1.068,0.0,1.53,4541.36032621284,19.8,0.838,0.0,1.52,871.0082505349751
1731069903.8,20.5,0.718,0.0,1.97,4353.809854598613,39.7,1.192,0.0,1.9,4330.825024306291,8.32,0.759,0.0,10.8,4541.313132784394,19.8,0.45,0.0,0.889,871.049171975958
1731069904.3,19.9,0.871,0.0,1.79,4354.014534024892,40.3,1.361,0.0,1.53,4330.84743274004,7.68,1.227,0.0,3.52,4541.265939416013,20.5,0.529,0.0,0.969,871.0900943645273
1731069904.8,19.8,0.727,0.0,1.72,4354.219218183669,40.3,1.255,0.0,1.72,4330.870336401827,8.32,0.62,0.0,2.11,4541.218746107701,19.8,0.381,0.0,0.929,871.1310177005523
1731069905.3,19.8,0.866,0.0,1.75,4354.423907074276,39.7,1.122,0.0,6.93,4331.147439239333,7.68,1.323,0.0,1.74,4541.17155285946,19.9,0.511,0.0,0.698,871.1719419838996
1731069905.8,19.8,1.032,0.0,2.08,4354.628600696045,39.7,1.209,0.0,1.59,4331.458184895539,7.68,0.943,0.077,3.74,4541.124359671291,20.5,0.548,0.0,0.845,871.2128672144357
1731069906.3,20.5,0.767,0.0,1.68,4354.833299048311,40.3,1.178,0.0,2.58,4331.455812479758,7.69,0.712,0.0,1.72,4541.077166543199,19.8,0.399,0.0,0.971,871.2537933920299
1731069906.8,19.8,0.947,0.0,2.05,4355.038002130406,40.3,1.369,0.0,1.63,4331.205862214106,7.68,0.737,0.0,2.02,4541.029973475182,19.8,0.492,0.0,0.964,871.2947205165432
1731069907.3,19.9,1.067,0.0,1.69,4355.242709941663,39.7,1.345,0.0,1.63,4331.1473488783,8.32,0.69,0.0,2.05,4540.982780467241,19.8,0.497,0.0,8.2,871.3356485878447
1731069907.8,20.5,1.106,0.0,2.26,4355.447422481415,39.7,1.542,0.0,3.22,4331.102422627051,8.32,1.446,0.0,1.55,4540.935587519382,19.8,0.565,0.0,0.823,871.3765776058012
1731069908.3,19.8,0.944,0.0,1.81,4355.652139748995,40.3,1.308,0.0,2.05,4331.492742353491,7.68,0.85,0.0,7.24,4540.888394631605,20.5,0.464,0.0,0.805,871.4175075702794
1731069908.8,19.8,0.957,0.0,1.71,4355.856861743738,39.7,1.342,0.0,1.79,4331.484546969884,8.32,0.727,0.0,1.64,4540.841201803913,19.8,0.435,0.0,0.883,871.4584384811487
1731069909.3,19.8,0.754,0.0,10.9,4356.061588464975,40.4,1.617,0.0,3.18,4331.500018598004,7.68,0.617,0.0,1.94,4540.794009036305,19.8,0.439,0.0,0.853,871.49937033827
1731069909.8,19.8,0.912,0.0,2.2,4356.266319912042,39.6,1.668,0.0,7.58,4331.932524762473,8.32,0.739,0.0,1.68,4540.746816328785,20.5,0.529,0.0,1.36,871.5403031415128
1731069910.3,20.5,0.823,0.0,2.75,4356.471056084271,40.3,1.651,0.0,1.77,4331.46783411719,7.68,1.327,0.0,1.47,4540.699623681356,19.9,0.545,0.0,1.34,871.5812368907439
1731069910.8,19.8,0.707,0.0,4.23,4356.675796980996,40.3,1.297,0.0,1.86,4331.807929903228,7.68,0.851,0.0,2.89,4540.652431094016,19.8,0.479,0.0,2.1,871.6221715858298
1731069911.3,19.8,1.139,0.0,2.1,4356.880542601552,39.7,1.391,0.0,1.75,4331.920567150985,8.32,1.146,0.0,1.65,4540.605238566772,19.8,0.604,0.0,0.852,871.6631072266407
1731069911.8,20.5,1.803,0.0,2.23,4357.085292945274,39.7,1.539,0.0,1.6,4331.573623134927,7.68,0.874,0.0,1.59,4540.55804609962,20.5,0.994,0.0,0.807,871.704043813037
1731069912.3,19.8,1.185,0.0,1.87,4357.290048011493,40.3,1.486,0.0,2.25,4331.873734387308,8.32,0.855,0.0,3.08,4540.510853692566,19.8,0.731,0.0,0.811,871.7449813448885
