Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance
1731071385.55,20.5,0.719,0.0,3.25,4977.822842367937,20.5,0.565,0.0,0.734,995.8157761353264,40.3,0.544,0.0,2.88,4475.006845528297,8.32,1.259,0.0,2.76,4401.892157924818
1731071386.05,19.8,0.912,0.0,1.52,4978.039027820091,19.8,0.645,0.0,1.79,995.859002319104,39.7,0.727,0.0,1.69,4475.2013815797445,7.68,0.71,0.0,1.91,4401.845150899791
1731071386.55,19.8,0.745,0.0,6.18,4978.255216438788,19.8,0.812,0.0,1.07,995.9022291369772,40.3,0.599,0.0,2.1,4475.234944742956,8.32,0.893,0.0,1.73,4401.798143940723
1731071387.05,19.8,0.981,0.0,1.63,4978.471408223612,19.9,0.804,0.0,2.69,995.945456588863,39.7,0.865,0.0,3.76,4475.465998312966,7.68,1.077,0.0,3.51,4401.751137047619
1731071387.55,19.8,0.733,0.0,1.39,4978.687603174153,20.5,0.653,0.0,0.759,995.9886846746792,40.3,0.699,0.0,4.16,4475.208511804129,8.32,0.575,0.0,1.95,4401.704130220475
1731071388.05,20.5,0.632,0.0,2.29,4978.903801289999,19.8,0.737,0.0,0.743,996.0319133943462,39.7,0.768,0.0,3.38,4475.202554849613,7.68,1.683,0.0,3.85,4401.657123459301
1731071388.55,19.8,0.606,0.0,1.72,4979.120002570736,19.8,0.875,0.0,1.69,996.0751427477754,39.7,0.74,0.0,1.61,4475.591806190372,8.32,0.943,0.0,4.37,4401.610116764092
1731071389.05,19.8,0.717,0.0,1.95,4979.336207015951,19.8,0.973,0.0,1.14,996.1183727348872,40.3,0.775,0.0,3.29,4475.7352856414345,7.68,0.713,0.0,2.12,4401.563110134853
1731071389.55,20.5,0.657,0.0,1.92,4979.552414625234,20.5,0.718,0.0,1.09,996.1616033555996,40.3,0.736,0.0,1.49,4475.444546577289,7.67,0.558,0.0,10.3,4401.516103571586
1731071390.05,19.8,0.754,0.0,1.59,4979.768625398172,19.8,0.822,0.0,0.82,996.2048346098294,39.7,1.146,0.0,1.8,4475.51696058654,8.33,0.701,0.0,2.09,4401.469097074293
1731071390.55,19.2,0.905,0.032,3.46,4979.984839334354,19.8,0.651,0.0,1.09,996.2480664974976,40.3,0.868,0.0,3.17,4475.400641092429,8.32,1.41,0.0,3.53,4401.422090642979
1731071391.05,19.8,0.72,0.0,5.59,4980.201056433364,19.8,0.574,0.0,1.09,996.2912990185156,39.7,1.291,0.0,1.56,4475.99307068328,7.68,1.064,0.0,3.8,4401.37508427764
1731071391.55,20.5,1.094,0.0,1.63,4980.417276694795,20.5,0.641,0.0,1.38,996.3345321728038,39.7,1.087,0.0,2.51,4475.978511620121,8.32,0.773,0.0,3.07,4401.328077978283
1731071392.05,19.8,0.953,0.0,3.21,4980.633500118233,19.8,0.779,0.0,0.795,996.3777659602802,40.3,1.054,0.0,1.27,4475.953836103228,7.68,0.628,0.0,4.48,4401.2810717449065
1731071392.55,19.8,0.75,0.0,1.75,4980.849726703265,19.8,0.58,0.0,0.799,996.421000380862,40.3,1.28,0.0,1.53,4475.568749620624,8.32,0.791,0.0,1.53,4401.234065577516
1731071393.05,19.8,0.904,0.0,1.75,4981.065956449483,19.8,0.678,0.0,0.867,996.46423543447,39.7,0.758,0.0,2.54,4476.129041088304,7.68,1.137,0.0,1.55,4401.187059476114
1731071393.55,20.5,0.79,0.0,2.99,4981.282189356472,20.5,0.651,0.0,0.935,996.5074711210152,40.3,0.826,0.0,2.07,4476.160079218654,8.32,0.847,0.0,2.7,4401.140053440699
1731071394.05,19.9,0.793,0.0,1.62,4981.49842542382,19.8,0.728,0.0,0.79,996.5507074404192,39.7,1.098,0.0,1.87,4476.238266941179,7.68,0.783,0.0,5.76,4401.093047471276
1731071394.55,19.8,1.141,0.0,1.8,4981.714664651118,19.8,0.723,0.0,0.769,996.593944392599,40.3,0.994,0.0,2.97,4475.606909398356,8.32,0.683,0.0,1.43,4401.046041567845
1731071395.05,19.8,0.792,0.0,1.9,4981.930907037952,19.8,0.768,0.0,0.821,996.6371819774724,39.7,1.175,0.0,2.03,4475.970142039576,7.68,0.671,0.0,3.07,4400.99903573041
1731071395.55,20.5,1.021,0.0,1.56,4982.147152583914,20.5,0.721,0.0,0.838,996.6804201949602,40.3,1.161,0.0,2.69,4476.211105520463,8.31,0.846,0.0,1.61,4400.952029958973
1731071396.05,19.2,0.515,0.0,10.2,4982.36340128859,19.8,0.815,0.0,0.856,996.7236590449738,39.7,1.081,0.0,1.66,4475.992827209478,7.69,0.95,0.0,1.78,4400.905024253535
1731071396.55,20.5,0.384,0.0,2.0,4982.579653151568,19.8,0.867,0.0,0.775,996.766898527434,40.3,1.522,0.0,9.05,4475.877590388743,8.32,0.904,0.0,2.44,4400.858018614097
1731071397.05,19.8,0.479,0.0,1.55,4982.795908172438,19.8,0.822,0.0,0.942,996.8101386422586,39.0,1.02,0.0,3.33,4476.661980645343,7.68,0.603,0.0,1.56,4400.811013040664
1731071397.55,19.9,0.432,0.0,2.2,4983.012166350791,19.9,0.885,0.0,0.784,996.853379389365,41.0,0.939,0.0,1.38,4476.449043187775,8.32,0.74,0.0,1.85,4400.764007533237
1731071398.05,20.5,0.715,0.0,1.78,4983.228427686213,20.5,1.037,0.0,0.753,996.8966207686746,39.7,1.262,0.0,1.8,4476.317360977952,7.68,1.038,0.0,1.98,4400.717002091818
1731071398.55,19.8,0.46,0.0,1.56,4983.444692178293,19.8,1.044,0.0,0.816,996.9398627800985,40.3,1.186,0.0,2.51,4476.597750684356,8.32,1.019,0.0,1.64,4400.6699967164095
1731071399.05,19.8,0.424,0.0,2.53,4983.660959826621,19.8,0.7,0.0,0.997,996.9831054235572,39.7,1.096,0.0,1.61,4476.452115522878,7.68,1.119,0.0,8.73,4400.622991407012
1731071399.55,20.5,0.418,0.0,2.5,4983.8772306307865,19.8,0.574,0.0,0.83,997.0263486989692,40.3,1.306,0.0,1.6,4476.714909005183,8.32,0.579,0.0,1.74,4400.57598616363
1731071400.05,19.8,0.543,0.0,2.4,4984.093504590378,20.5,0.385,0.0,0.88,997.069592606252,39.7,1.239,0.0,2.17,4476.532185977487,7.68,1.011,0.0,1.63,4400.528980986263
1731071400.55,19.8,0.401,0.0,5.82,4984.309781704986,19.8,0.518,0.0,0.75,997.1128371453266,39.7,1.503,0.016,1.37,4476.544749222078,8.32,1.099,0.0,1.59,4400.481975874916
1731071401.05,19.8,0.41,0.0,2.05,4984.526061974198,19.8,0.622,0.0,0.892,997.1560823161042,39.7,1.485,0.0,4.35,4476.323049603744,7.68,1.125,0.0,1.85,4400.434970829588
1731071401.55,20.5,0.597,0.0,2.82,4984.742345397604,20.5,0.501,0.0,0.87,997.199328118506,39.6,0.756,0.0,1.62,4476.5348851771305,8.32,0.99,0.0,2.72,4400.387965850284
1731071402.05,19.8,0.418,0.0,1.8,4984.958631974793,19.8,0.596,0.0,1.29,997.24257455245,40.3,0.691,0.0,1.56,4476.758638248464,7.68,0.746,0.0,1.87,4400.340960937005
1731071402.55,19.9,0.771,0.0,1.56,4985.174921705356,19.8,0.82,0.0,0.86,997.2858216178536,40.3,1.234,0.0,2.34,4476.854733201861,8.32,0.843,0.0,1.67,4400.293956089751
1731071403.05,19.8,0.611,0.0,2.96,4985.391214588882,19.8,0.578,0.0,2.19,997.3290693146382,39.7,0.821,0.0,5.15,4476.837678403351,7.68,0.49,0.0,3.98,4400.24695130853
1731071403.55,20.5,0.703,0.0,1.78,4985.607510624959,19.8,0.606,0.0,5.76,997.3723176427152,40.3,0.797,0.0,3.56,4476.825954979921,8.32,1.085,0.0,8.73,4400.199946593337
1731071404.05,19.8,0.729,0.0,1.58,4985.823809813179,20.5,0.564,0.0,1.26,997.4155666020056,39.7,0.995,0.0,4.38,4477.180307054955,7.68,1.16,0.0,1.85,4400.152941944178
1731071404.55,19.8,0.576,0.0,2.4,4986.04011215313,19.8,0.537,0.0,1.91,997.4588161924274,40.3,0.879,0.0,3.87,4476.882902062154,8.32,0.567,0.0,3.77,4400.105937361053
1731071405.05,19.8,0.759,0.0,3.24,4986.256417644403,19.8,0.504,0.0,0.849,997.5020664138984,39.0,1.102,0.016,4.15,4476.762211079962,7.68,0.807,0.0,2.35,4400.058932843967
1731071405.55,20.5,0.654,0.0,1.78,4986.472726286589,20.5,0.467,0.0,0.782,997.5453172663398,39.7,1.052,0.0,4.65,4477.042805877831,8.32,0.461,0.0,1.65,4400.0119283929225
1731071406.05,19.8,0.799,0.0,3.29,4986.689038079275,19.8,0.7,0.0,0.814,997.5885687496632,40.3,0.478,0.0,11.3,4477.014590817761,7.68,1.211,0.0,1.41,4399.964924007918
1731071406.55,19.8,0.704,0.0,1.6,4986.905353022053,19.8,0.753,0.0,0.848,997.6318208637894,40.3,0.54,0.0,2.89,4477.4417340244045,7.68,1.116,0.0,1.54,4399.917919688957
1731071407.05,19.8,0.646,0.0,1.92,4987.121671114512,19.8,0.646,0.0,0.825,997.6750736086368,39.7,0.54,0.0,1.67,4477.289651122141,8.32,0.768,0.0,2.55,4399.870915436042
1731071407.55,20.5,0.924,0.0,1.61,4987.3379923562425,20.5,0.601,0.0,0.756,997.7183269841232,40.3,0.608,0.0,1.82,4477.1490007296725,8.32,0.921,0.0,2.03,4399.823911249176
1731071408.05,19.8,0.775,0.0,1.69,4987.554316746837,19.8,0.599,0.0,0.771,997.7615809901696,39.7,0.598,0.0,2.67,4477.31870303119,7.68,0.527,0.0,5.85,4399.776907128361
1731071408.55,19.8,0.65,0.0,2.75,4987.770644285882,19.8,0.717,0.0,0.859,997.8048356266876,40.3,0.63,0.0,1.79,4476.984592280529,8.32,1.28,0.0,1.89,4399.729903073597
1731071409.05,19.8,0.511,0.0,1.84,4987.98697497297,19.8,0.608,0.0,0.882,997.8480908935989,39.7,0.681,0.0,1.77,4477.101030876564,7.68,0.752,0.0,1.89,4399.682899084887
1731071409.55,20.5,0.479,0.0,1.68,4988.203308807691,19.8,0.787,0.0,0.842,997.8913467908212,40.3,0.719,0.0,3.01,4477.1817050365225,8.32,0.597,0.0,2.2,4399.635895162235
1731071410.05,19.8,0.92,0.0,7.64,4988.419645789636,20.5,0.696,0.0,0.763,997.9346033182724,39.7,0.685,0.0,1.58,4477.572363565757,7.68,0.858,0.0,1.61,4399.588891305641
1731071410.55,19.9,0.804,0.0,1.86,4988.635985918396,19.8,0.938,0.0,0.817,997.9778604758736,40.3,0.767,0.0,8.55,4477.855447674578,7.68,0.614,0.0,1.68,4399.541887515109
1731071411.05,19.8,0.633,0.0,1.55,4988.852329193559,19.8,0.852,0.0,0.783,998.0211182635372,39.7,0.844,0.0,1.9,4477.59332989836,8.32,1.505,0.0,2.46,4399.494883790639
1731071411.55,20.5,0.691,0.0,2.25,4989.068675614719,20.5,0.835,0.0,0.892,998.0643766811838,39.7,0.857,0.0,1.57,4477.549628332851,8.33,0.783,0.0,1.88,4399.447880132233
1731071412.05,19.8,0.728,0.0,1.86,4989.285025181463,19.8,0.904,0.0,0.804,998.1076357287318,40.3,0.878,0.0,1.92,4478.043836816174,7.67,0.707,0.0,1.55,4399.400876539896
1731071412.55,19.8,0.928,0.0,1.56,4989.501377893386,19.8,0.647,0.0,0.848,998.1508954060992,40.3,0.957,0.0,1.74,4477.59503227772,8.33,0.725,0.0,2.72,4399.353873013626
1731071413.05,19.8,0.666,0.0,2.37,4989.717733750077,19.8,0.759,0.0,0.844,998.1941557132072,39.7,1.254,0.0,1.51,4477.6642826982,7.67,0.664,0.0,9.78,4399.306869553431
1731071413.55,20.5,0.785,0.0,1.76,4989.934092751126,20.5,0.755,0.0,2.44,998.2374166499676,40.3,1.218,0.0,2.32,4477.636315798013,8.32,1.421,0.0,1.57,4399.2598661593065
1731071414.05,19.8,0.882,0.0,1.87,4990.150454896125,19.8,0.593,0.0,1.35,998.280678216302,39.7,0.948,0.0,1.79,4477.888435947535,7.68,0.78,0.0,3.02,4399.2128628312585
1731071414.55,19.8,0.932,0.0,4.21,4990.366820184665,19.8,0.824,0.0,3.6,998.3239404121284,40.3,0.891,0.0,1.59,4477.851767323158,8.32,0.686,0.0,1.79,4399.165859569289
1731071415.05,19.8,1.12,0.0,1.8,4990.583188616336,19.8,0.803,0.0,0.971,998.3672032373648,39.7,1.0,0.0,6.55,4478.187322765552,7.68,0.78,0.0,1.58,4399.118856373398
1731071415.55,19.8,1.295,0.0,2.28,4990.799560190732,20.6,0.833,0.0,1.55,998.4104666919326,40.3,1.082,0.0,1.89,4477.80724023956,8.32,0.648,0.0,3.0,4399.071853243592
1731071416.05,20.5,1.008,0.0,1.68,4991.015934907441,19.8,0.75,0.0,1.85,998.4537307757436,39.7,0.913,0.0,2.19,4478.140197461467,7.68,0.666,0.0,1.88,4399.024850179867
1731071416.55,19.8,1.053,0.0,1.7,4991.232312766057,19.8,0.982,0.0,2.06,998.4969954887196,40.3,1.131,0.0,1.6,4478.248913275611,8.32,0.841,0.0,1.54,4398.977847182229
1731071417.05,19.8,1.05,0.0,3.1,4991.4486937661695,19.8,0.803,0.0,0.814,998.5402608307784,39.7,1.018,0.0,1.88,4478.152973434589,7.68,0.888,0.0,3.24,4398.930844250679
1731071417.55,19.9,0.657,0.0,1.96,4991.665077907371,20.5,0.83,0.0,1.36,998.5835268018382,40.3,1.196,0.0,2.06,4478.216191320385,8.32,0.881,0.0,6.38,4398.883841385221
1731071418.05,20.5,0.392,0.0,2.14,4991.881465189253,19.8,0.957,0.0,6.24,998.6267934018206,39.7,1.318,0.0,1.65,4478.636954598229,7.68,0.829,0.0,1.94,4398.836838585856
1731071418.55,19.8,0.525,0.0,1.81,4992.097855611406,19.8,0.855,0.0,1.21,998.6700606306376,39.7,0.913,0.0,1.46,4478.045437673242,8.32,0.683,0.0,1.34,4398.789835852584
1731071419.05,19.8,0.703,0.0,1.6,4992.314249173423,19.8,1.011,0.0,0.899,998.7133284882104,40.3,0.971,0.0,2.59,4478.449714425995,7.68,0.866,0.0,1.85,4398.74283318541
1731071419.55,19.8,0.518,0.0,10.4,4992.530645874896,20.5,1.14,0.0,1.5,998.7565969744574,40.3,1.079,0.0,1.92,4478.5794317299415,8.32,0.871,0.0,2.36,4398.695830584333
1731071420.05,20.5,0.906,0.0,1.49,4992.747045715414,19.8,1.297,0.0,0.811,998.799866089297,39.7,1.138,0.0,12.5,4478.78925549211,7.68,0.526,0.0,1.82,4398.648828049359
1731071420.55,19.8,0.606,0.0,1.6,4992.963448694573,19.8,0.777,0.0,0.85,998.8431358326504,40.3,1.013,0.0,2.76,4478.760368871784,7.68,0.78,0.0,1.67,4398.601825580488
1731071421.05,19.8,0.407,0.0,2.35,4993.179854811961,19.8,0.451,0.0,0.928,998.8864062044298,39.7,1.034,0.0,1.55,4478.737144316087,8.32,0.825,0.0,2.08,4398.554823177722
1731071421.55,19.9,0.57,0.0,2.04,4993.3962640671725,20.5,0.505,0.0,0.83,998.9296772045568,40.3,1.288,0.0,2.06,4478.734007945897,8.32,0.972,0.0,1.96,4398.507820841063
1731071422.05,20.5,0.365,0.0,2.62,4993.612676459799,19.8,0.511,0.0,0.688,998.9729488329494,39.7,1.295,0.0,1.68,4478.995106810147,7.68,0.921,0.0,2.96,4398.460818570514
1731071422.55,19.8,0.512,0.0,1.88,4993.8290919894325,19.8,0.634,0.0,2.58,999.0162210895264,39.7,1.091,0.0,1.52,4479.083223913221,8.32,0.461,0.0,1.88,4398.413816366077
1731071423.05,19.8,0.464,0.0,1.6,4994.045510655666,19.8,0.715,0.0,3.73,999.059493974209,40.3,0.68,0.0,2.43,4478.486376370598,7.68,0.752,0.0,1.55,4398.366814227754
1731071423.55,20.5,0.549,0.0,3.01,4994.261932458088,20.5,0.468,0.0,3.74,999.1027674869092,39.7,0.776,0.0,1.65,4478.628201195467,7.68,0.438,0.0,3.06,4398.319812155546
1731071424.05,19.8,0.561,0.0,7.38,4994.478357396296,19.8,0.723,0.0,3.15,999.146041627549,40.3,0.72,0.0,1.65,4479.065710167869,8.32,0.987,0.0,1.62,4398.272810149457
1731071424.55,19.8,0.611,0.0,1.67,4994.694785469879,19.8,0.623,0.0,6.83,999.1893163960464,40.3,0.789,0.0,4.29,4479.139800591244,8.32,1.105,0.0,1.81,4398.225808209488
1731071425.05,19.8,0.655,0.0,3.11,4994.91121667843,19.9,0.799,0.0,2.63,999.23259179232,39.7,1.008,0.0,2.45,4478.728142006175,7.68,0.562,0.0,2.47,4398.17880633564
1731071425.55,20.5,0.555,0.0,1.64,4995.127651021544,19.8,0.49,0.0,0.857,999.2758678162916,40.4,0.845,0.0,2.11,4479.0364661933045,8.32,0.774,0.0,1.63,4398.131804527919
1731071426.05,19.8,0.629,0.0,1.85,4995.3440884988095,19.9,0.441,0.0,0.823,999.3191444678728,39.7,0.946,0.0,1.73,4479.361754763468,7.68,0.46,0.0,2.04,4398.084802786321
1731071426.55,19.8,0.632,0.0,1.48,4995.560529109822,19.8,0.533,0.0,0.814,999.3624217469855,40.3,1.029,0.0,1.86,4478.824104386412,8.32,1.07,0.0,2.02,4398.037801110854
1731071427.05,19.9,0.787,0.0,1.6,4995.7769728541725,19.8,0.526,0.0,0.824,999.4056996535484,39.0,0.569,0.0,2.11,4479.1989014596165,7.68,0.847,0.0,8.65,4397.990799501518
1731071427.55,19.8,0.645,0.031,2.8,4995.993419731455,20.5,0.486,0.0,0.842,999.4489781874798,40.3,0.555,0.016,1.67,4478.890809354409,8.32,1.057,0.0,2.12,4397.943797958313
1731071428.05,19.8,0.53,0.0,2.19,4996.209869741263,19.8,0.702,0.0,0.86,999.4922573487012,39.0,0.76,0.016,1.95,4479.085789763807,7.68,1.212,0.0,2.14,4397.896796481246
1731071428.55,19.8,0.706,0.0,5.66,4996.426322883187,19.8,0.58,0.0,0.807,999.5355371371252,40.3,0.539,0.0,5.75,4479.112568218595,8.32,0.579,0.0,2.53,4397.849795070314
1731071429.05,19.8,1.193,0.0,2.16,4996.642779156821,19.9,0.526,0.0,0.811,999.5788175526732,39.7,0.874,0.0,2.51,4479.398684438957,7.67,1.354,0.0,1.67,4397.802793725522
1731071429.55,20.5,0.726,0.0,2.06,4996.859238561759,19.8,0.631,0.0,0.837,999.6220985952637,40.3,0.74,0.0,1.64,4479.644740518603,8.33,0.694,0.0,1.65,4397.755792446869
1731071430.05,19.9,0.721,0.0,2.59,4997.075701097592,20.5,0.89,0.0,0.807,999.6653802648152,39.7,0.891,0.0,3.56,4479.4051621415365,7.68,0.626,0.0,2.94,4397.708791234362
1731071430.55,19.8,0.804,0.0,1.83,4997.292166763917,19.8,0.762,0.0,0.791,999.7086625612496,40.3,0.759,0.0,2.03,4479.627356199832,8.32,1.116,0.0,1.75,4397.661790088002
1731071431.05,19.8,0.992,0.0,1.56,4997.508635560323,19.8,0.681,0.0,0.747,999.7519454844792,39.7,0.987,0.0,1.82,4479.883953732401,7.68,0.552,0.0,1.73,4397.614789007786
1731071431.55,20.5,0.963,0.0,5.17,4997.725107486405,20.5,0.681,0.0,0.776,999.7952290344258,40.4,0.933,0.0,2.1,4479.481248357067,8.32,1.248,0.0,7.35,4397.567787993723
1731071432.05,19.9,0.657,0.0,1.58,4997.941582541756,19.8,0.809,0.0,0.808,999.8385132110078,39.7,0.808,0.0,1.71,4479.749352811828,7.68,0.712,0.0,1.53,4397.52078704581
1731071432.55,19.8,0.732,0.0,1.71,4998.158060725971,19.9,0.989,0.0,0.93,999.881798014144,39.7,0.855,0.0,1.89,4479.656973973961,8.32,0.598,0.0,1.71,4397.473786164052
1731071433.05,19.8,0.738,0.0,2.34,4998.374542038642,19.8,0.719,0.0,0.792,999.925083443756,40.3,0.96,0.0,1.71,4479.575309088615,7.68,0.565,0.0,3.03,4397.426785348451
1731071433.55,20.5,0.797,0.0,3.18,4998.591026479362,19.8,0.604,0.0,0.752,999.9683694997564,39.7,1.139,0.0,1.5,4479.604615991844,8.32,0.571,0.0,1.54,4397.379784599007
1731071434.05,19.8,0.758,0.0,1.9,4998.807514047726,20.5,0.647,0.0,0.834,1000.0116561820668,40.3,1.099,0.0,7.4,4479.59279359791,7.68,1.362,0.0,1.66,4397.332783915723
1731071434.55,19.8,0.77,0.0,1.64,4999.024004743326,19.8,0.681,0.0,0.925,1000.0549434906058,40.3,1.022,0.0,1.68,4479.693828809701,8.32,0.74,0.0,1.75,4397.285783298602
1731071435.05,19.8,0.761,0.0,1.66,4999.240498565757,19.8,0.77,0.0,0.945,1000.0982314252924,39.7,1.28,0.0,1.61,4479.8899306041,7.68,0.96,0.0,1.39,4397.238782747646
1731071435.55,20.5,0.829,0.0,2.47,4999.4569955146135,19.9,0.692,0.0,0.815,1000.141519986048,39.1,0.748,0.016,2.33,4480.151047677439,8.32,0.665,0.0,2.74,4397.1917822628575
1731071436.05,19.9,0.791,0.0,1.84,4999.673495589487,20.5,0.646,0.0,0.796,1000.1848091727854,40.3,0.887,0.0,1.59,4479.812156225527,7.68,0.817,0.0,3.98,4397.1447818442375
1731071436.55,19.8,0.916,0.0,2.84,4999.889998789973,19.8,0.695,0.0,0.814,1000.2280989854264,40.3,1.12,0.0,1.48,4479.8219658252,7.68,0.632,0.0,1.64,4397.097781491787
1731071437.05,19.8,0.877,0.0,2.12,5000.106505115666,19.8,0.793,0.0,0.923,1000.2713894238896,39.7,0.943,0.0,1.9,4480.504465237166,8.32,0.84,0.0,2.66,4397.050781205512
1731071437.55,20.5,0.956,0.0,2.05,5000.323014566158,20.5,0.737,0.0,0.86,1000.314680488094,40.3,1.163,0.0,1.96,4480.040135705904,8.32,0.836,0.0,1.67,4397.00378098541
1731071438.05,19.8,1.471,0.0,10.5,5000.539527141047,19.8,0.772,0.0,0.754,1000.3579721779612,39.7,1.035,0.0,2.36,4480.534328383882,7.68,0.57,0.0,1.66,4396.956780831489
1731071438.55,19.8,0.668,0.0,1.95,5000.756042839922,19.8,0.874,0.0,0.767,1000.4012644934038,40.3,0.944,0.0,8.73,4480.521241425893,8.32,0.894,0.0,2.37,4396.909780743744
1731071439.05,19.8,0.374,0.0,1.63,5000.972561662381,19.9,0.798,0.0,0.742,1000.4445574343438,39.7,1.188,0.0,1.58,4480.37595201238,7.68,0.716,0.0,1.87,4396.862780722182
1731071439.55,20.5,0.565,0.0,3.34,5001.189083608017,20.5,0.766,0.0,0.848,1000.4878510007,40.3,1.22,0.0,5.53,4480.18542251911,8.32,0.814,0.0,1.93,4396.815780766804
1731071440.05,19.8,0.763,0.0,1.44,5001.405608676425,19.8,0.888,0.0,0.703,1000.531145192391,39.7,1.077,0.0,1.78,4480.813958536355,7.68,0.964,0.0,1.84,4396.768780877611
1731071440.55,19.8,0.42,0.0,1.77,5001.622136867199,19.8,1.088,0.0,0.772,1000.5744400093392,40.3,1.165,0.0,4.31,4480.552579895923,7.68,0.538,0.0,1.79,4396.721781054609
1731071441.05,19.8,0.525,0.0,2.5,5001.838668179932,19.9,1.097,0.0,0.864,1000.6177354514566,39.7,0.963,0.0,5.88,4480.277186706406,8.32,0.838,0.0,9.18,4396.674781297794
1731071441.55,20.5,0.481,0.0,1.7,5002.055202614221,20.5,0.98,0.0,1.03,1000.6610315186656,39.7,1.151,0.0,1.76,4480.677078271791,8.32,0.735,0.0,1.87,4396.627781607172
1731071442.05,19.8,0.572,0.0,1.71,5002.27174016966,19.2,0.519,0.0,3.12,1000.704328210885,40.3,1.23,0.0,1.86,4480.355589825404,7.68,0.905,0.0,1.63,4396.580781982744
1731071442.55,19.8,0.511,0.0,5.39,5002.488280845843,20.5,0.504,0.0,0.816,1000.7476255280336,40.3,1.212,0.0,2.58,4480.494219322003,8.32,0.84,0.0,2.77,4396.5337824245125
1731071443.05,19.9,0.521,0.0,1.72,5002.704824642366,19.8,0.635,0.0,0.842,1000.7909234700336,39.7,1.188,0.0,1.42,4481.006209006595,7.68,0.426,0.0,1.73,4396.486782932482
1731071443.55,20.5,0.518,0.0,1.72,5002.921371558821,20.5,0.532,0.0,0.832,1000.8342220367972,40.3,1.334,0.0,9.49,4480.728709062909,8.32,0.661,0.0,1.55,4396.43978350665
1731071444.05,19.8,0.47,0.0,1.98,5003.137921594806,19.8,0.433,0.0,1.48,1000.877521228247,39.1,0.732,0.0,1.68,4480.635839861819,7.68,0.708,0.0,3.26,4396.392784147022
1731071444.55,19.8,0.488,0.0,1.63,5003.354474749915,19.8,0.388,0.0,0.9,1000.9208210443016,40.9,0.592,0.0,1.46,4480.974744843828,8.33,1.015,0.0,1.72,4396.345784853598
1731071445.05,19.8,0.389,0.0,2.01,5003.571031023743,19.8,0.618,0.0,0.74,1000.96412148488,39.7,0.988,0.0,2.52,4480.997791289182,7.68,1.001,0.0,1.65,4396.298785626382
1731071445.55,20.5,0.358,0.0,1.58,5003.787590415885,20.5,0.715,0.0,1.52,1001.0074225499044,40.3,0.731,0.0,5.27,4480.706901535746,8.32,0.534,0.0,5.44,4396.251786465376
1731071446.05,19.9,0.606,0.0,2.69,5004.004152925934,19.8,0.525,0.0,0.835,1001.0507242392872,39.7,0.903,0.0,3.91,4480.7250353667705,7.68,0.768,0.0,1.72,4396.20478737058
1731071446.55,19.8,0.672,0.0,3.15,5004.220718553489,19.8,0.572,0.0,0.827,1001.0940265529508,40.3,1.017,0.0,4.68,4481.088337439105,8.32,0.499,0.0,1.71,4396.157788341997
1731071447.05,19.8,0.668,0.0,2.44,5004.437287298143,19.8,0.615,0.0,0.842,1001.137329490814,39.7,1.071,0.0,1.91,4480.966584415222,7.68,1.316,0.0,2.5,4396.110789379631
1731071447.55,20.5,0.924,0.0,8.95,5004.653859159492,19.9,0.603,0.0,0.871,1001.180633052796,40.3,1.29,0.0,3.53,4481.48855054922,8.32,1.088,0.0,1.56,4396.063790483482
1731071448.05,19.8,0.626,0.0,2.25,5004.870434137132,20.5,0.5,0.0,0.9,1001.223937238819,39.7,0.946,0.0,11.8,4481.060577622374,7.68,0.723,0.0,2.28,4396.016791653554
1731071448.55,19.8,0.664,0.0,1.61,5005.087012230657,19.8,0.54,0.0,0.869,1001.2672420487957,39.7,0.571,0.0,1.87,4481.364878340334,8.31,0.911,0.0,1.54,4395.969792889847
1731071449.05,19.8,0.875,0.0,3.24,5005.303593439663,19.8,0.691,0.0,0.857,1001.3105474826478,40.4,0.696,0.0,5.79,4480.963002423933,7.68,0.483,0.0,1.78,4395.922794192364
1731071449.55,20.5,0.664,0.0,1.69,5005.520177763746,20.5,0.543,0.0,0.809,1001.3538535402952,39.6,0.576,0.016,2.17,4481.046648267065,8.32,1.126,0.0,2.33,4395.875795561108
1731071450.05,19.8,0.999,0.0,1.46,5005.7367652025005,19.8,0.765,0.0,0.848,1001.3971602216562,39.7,0.779,0.0,1.48,4481.408341500914,7.68,0.633,0.0,1.84,4395.828796996078
1731071450.55,19.8,0.617,0.0,3.4,5005.953355755525,19.8,0.768,0.0,0.923,1001.4404675266536,40.3,0.625,0.0,5.37,4481.779869131255,8.32,0.71,0.0,7.8,4395.781798497284
1731071451.05,19.8,0.699,0.0,1.67,5006.169949422412,19.8,0.652,0.0,0.998,1001.4837754552,39.7,0.67,0.0,1.82,4481.435733869382,7.68,0.978,0.0,2.18,4395.734800064717
1731071451.55,19.8,0.719,0.0,1.61,5006.38654620276,20.5,0.763,0.0,0.805,1001.5270840072176,40.3,0.777,0.0,1.73,4481.160067978572,8.32,0.75,0.0,2.13,4395.687801698387
